Indicador,geo,Area,Periodo,Valor
Cobertura neta de educación (basica primaria),15464,Mongua,2014,0.840500
Cobertura neta de educación (basica primaria),15466,Monguí,2014,0.771900
Cobertura neta de educación (basica primaria),15469,Moniquirá,2014,0.897900
Cobertura neta de educación (basica primaria),15476,Motavita,2014,0.492300
Cobertura neta de educación (basica primaria),15480,Muzo,2014,0.764300
Cobertura neta de educación (basica primaria),15491,Nobsa,2014,0.646000
Cobertura neta de educación (basica primaria),15494,Nuevo Colón,2014,0.697200
Cobertura neta de educación (basica primaria),15500,Oicatá,2014,0.537700
Cobertura neta de educación (basica primaria),15507,Otanche,2014,0.550200
Cobertura neta de educación (basica primaria),15511,Pachavita,2014,0.813600
Cobertura neta de educación (basica primaria),15514,Páez,2014,0.737900
Cobertura neta de educación (basica primaria),15516,Paipa,2014,0.948400
Cobertura neta de educación (basica primaria),15518,Pajarito,2014,1.079100
Cobertura neta de educación (basica primaria),15522,Panqueba,2014,1.241400
Cobertura neta de educación (basica primaria),15531,Pauna,2014,0.571300
Cobertura neta de educación (basica primaria),15533,Paya,2014,1.035000
Cobertura neta de educación (basica primaria),15537,Paz De Río,2014,0.668900
Cobertura neta de educación (basica primaria),15542,Pesca,2014,0.755600
Cobertura neta de educación (basica primaria),15550,Pisba,2014,1.157500
Cobertura neta de educación (basica primaria),15572,Puerto Boyacá,2014,0.887400
Cobertura neta de educación (basica primaria),15580,Quípama,2014,0.613000
Cobertura neta de educación (basica primaria),15599,Ramiriquí,2014,0.824500
Cobertura neta de educación (basica primaria),15600,Ráquira,2014,0.332800
Cobertura neta de educación (basica primaria),15621,Rondón,2014,0.815600
Cobertura neta de educación (basica primaria),15632,Saboyá,2014,0.857500
Cobertura neta de educación (basica primaria),15638,Sáchica,2014,0.832500
Cobertura neta de educación (basica primaria),15646,Samacá,2014,0.859900
Cobertura neta de educación (basica primaria),15660,San Eduardo,2014,0.571400
Cobertura neta de educación (basica primaria),15664,San José De Pare,2014,0.604800
Cobertura neta de educación (basica primaria),15667,San Luis De Gaceno,2014,0.935400
Cobertura neta de educación (basica primaria),15673,San Mateo,2014,0.619800
Cobertura neta de educación (basica primaria),15676,San Miguel De Sema,2014,0.651700
Cobertura neta de educación (basica primaria),15681,San Pablo De Borbur,2014,0.586000
Cobertura neta de educación (basica primaria),15681,Santa María,2014,0.574400
Cobertura neta de educación (basica primaria),15693,Santa Rosa De Viterbo,2014,0.913400
Cobertura neta de educación (basica primaria),15696,Santa Sofía,2014,0.804800
Cobertura neta de educación (basica primaria),15686,Santana,2014,0.860600
Cobertura neta de educación (basica primaria),15720,Sativanorte,2014,0.665000
Cobertura neta de educación (basica primaria),15723,Sativasur,2014,0.711300
Cobertura neta de educación (basica primaria),15740,Siachoque,2014,0.763900
Cobertura neta de educación (basica primaria),15753,Soatá,2014,1.000000
Cobertura neta de educación (basica primaria),15757,Socha,2014,0.962100
Cobertura neta de educación (basica primaria),15755,Socotá,2014,1.004400
Cobertura neta de educación (basica primaria),15761,Somondoco,2014,0.602200
Cobertura neta de educación (basica primaria),15762,Sora,2014,0.854100
Cobertura neta de educación (basica primaria),15764,Soracá,2014,1.083200
Cobertura neta de educación (basica primaria),15763,Sotaquirá,2014,0.687800
Cobertura neta de educación (basica primaria),15774,Susacón,2014,0.550500
Cobertura neta de educación (basica primaria),15776,Sutamarchán,2014,0.745400
Cobertura neta de educación (basica primaria),15778,Sutatenza,2014,0.712900
Cobertura neta de educación (basica primaria),15790,Tasco,2014,0.739000
Cobertura neta de educación (basica primaria),15798,Tenza,2014,0.848100
Cobertura neta de educación (basica primaria),15804,Tibaná,2014,0.785100
Cobertura neta de educación (basica primaria),15804,Tibasosa,2014,0.568100
Cobertura neta de educación (basica primaria),15808,Tinjacá,2014,0.687500
Cobertura neta de educación (basica primaria),15810,Tipacoque,2014,0.867900
Cobertura neta de educación (basica primaria),15814,Toca,2014,0.729700
Cobertura neta de educación (basica primaria),15816,Togüí,2014,0.788900
Cobertura neta de educación (basica primaria),15820,Tópaga,2014,0.834300
Cobertura neta de educación (basica primaria),15822,Tota,2014,1.017500
Cobertura neta de educación (basica primaria),15832,Tununguá,2014,0.672300
Cobertura neta de educación (basica primaria),15835,Turmequé,2014,0.970000
Cobertura neta de educación (basica primaria),15837,Tuta,2014,0.890300
Cobertura neta de educación (basica primaria),15837,Tutaza,2014,0.972000
Cobertura neta de educación (basica primaria),15842,Úmbita,2014,0.459500
Cobertura neta de educación (basica primaria),15861,Ventaquemada,2014,0.794600
Cobertura neta de educación (basica primaria),15407,Villa De Leyva,2014,0.842800
Cobertura neta de educación (basica primaria),15879,Viracachá,2014,0.711000
Cobertura neta de educación (basica primaria),15897,Zetaquira,2014,0.857100
Cobertura neta de educación (basica primaria),15022,Almeida,2015,0.660000
Cobertura neta de educación (basica primaria),15047,Aquitania,2015,0.845800
Cobertura neta de educación (basica primaria),15051,Arcabuco,2015,0.814700
Cobertura neta de educación (basica primaria),15087,Belén,2015,1.026900
Cobertura neta de educación (basica primaria),15090,Berbeo,2015,0.519700
Cobertura neta de educación (basica primaria),15092,Betéitiva,2015,0.512100
Cobertura neta de educación (basica primaria),15097,Boavita,2015,0.556700
Cobertura neta de educación (basica primaria),15104,Boyacá,2015,0.815100
Cobertura neta de educación (basica primaria),15106,Briceño,2015,0.780100
Cobertura neta de educación (basica primaria),15109,Buenavista,2015,0.620900
Cobertura neta de educación (basica primaria),15114,Busbanzá,2015,0.315200
Cobertura neta de educación (basica primaria),15131,Caldas,2015,0.759200
Cobertura neta de educación (basica primaria),15135,Campohermoso,2015,0.478600
Cobertura neta de educación (basica primaria),15162,Cerinza,2015,0.770000
Cobertura neta de educación (basica primaria),15172,Chinavita,2015,0.701800
Cobertura neta de educación (basica primaria),15232,Chíquiza,2015,0.651200
Cobertura neta de educación (basica primaria),15176,Chiquinquirá,2015,0.758700
Cobertura neta de educación (basica primaria),15180,Chiscas,2015,0.699800
Cobertura neta de educación (basica primaria),15183,Chita,2015,0.770300
Cobertura neta de educación (basica primaria),15185,Chitaraque,2015,0.899000
Cobertura neta de educación (basica primaria),15187,Chivatá,2015,0.305100
Cobertura neta de educación (basica primaria),15236,Chivor,2015,0.595600
Cobertura neta de educación (basica primaria),15189,Ciénega,2015,0.818400
Cobertura neta de educación (basica primaria),15204,Cómbita,2015,0.711300
Cobertura neta de educación (basica primaria),15212,Coper,2015,0.689000
Cobertura neta de educación (basica primaria),15215,Corrales,2015,0.972400
Cobertura neta de educación (basica primaria),15218,Covarachía,2015,0.792200
Cobertura neta de educación (basica primaria),15223,Cubará,2015,0.603200
Cobertura neta de educación (basica primaria),15224,Cucaita,2015,0.604500
Cobertura neta de educación (basica primaria),15226,Cuítiva,2015,0.688600
Cobertura neta de educación (basica primaria),15244,El Cocuy,2015,0.775800
Cobertura neta de educación (basica primaria),15248,El Espino,2015,0.861600
Cobertura neta de educación (basica primaria),15272,Firavitoba,2015,0.697900
Cobertura neta de educación (basica primaria),15276,Floresta,2015,0.607500
Cobertura neta de educación (basica primaria),15293,Gachantivá,2015,0.896400
Cobertura neta de educación (basica primaria),15296,Gámeza,2015,0.836700
Cobertura neta de educación (basica primaria),15299,Garagoa,2015,0.655500
Cobertura neta de educación (basica primaria),15317,Guacamayas,2015,0.818200
Cobertura neta de educación (basica primaria),15322,Guateque,2015,0.908000
Cobertura neta de educación (basica primaria),15325,Guayatá,2015,0.725800
Cobertura neta de educación (basica primaria),15325,Guicán,2015,0.313700
Cobertura neta de educación (basica primaria),15362,Iza,2015,0.691400
Cobertura neta de educación (basica primaria),15367,Jenesano,2015,0.698900
Cobertura neta de educación (basica primaria),15368,Jericó,2015,0.869200
Cobertura neta de educación (basica primaria),15380,La Capilla,2015,0.884200
Cobertura neta de educación (basica primaria),15403,La Uvita,2015,0.826900
Cobertura neta de educación (basica primaria),15401,La Victoria,2015,0.522300
Cobertura neta de educación (basica primaria),15377,Labranzagrande,2015,0.521200
Cobertura neta de educación (basica primaria),15425,Macanal,2015,0.652000
Cobertura neta de educación (basica primaria),15442,Maripí,2015,0.557500
Cobertura neta de educación (basica primaria),15455,Miraflores,2015,0.717000
Cobertura neta de educación (basica primaria),15464,Mongua,2015,0.839200
Cobertura neta de educación (basica primaria),15466,Monguí,2015,0.679600
Cobertura neta de educación (basica primaria),15469,Moniquirá,2015,0.890000
Cobertura neta de educación (basica primaria),15476,Motavita,2015,0.509200
Cobertura neta de educación (basica primaria),15480,Muzo,2015,0.760100
Cobertura neta de educación (basica primaria),15491,Nobsa,2015,0.652100
Cobertura neta de educación (basica primaria),15494,Nuevo Colón,2015,0.704300
Cobertura neta de educación (basica primaria),15500,Oicatá,2015,0.505200
Cobertura neta de educación (basica primaria),15507,Otanche,2015,0.551000
Cobertura neta de educación (basica primaria),15511,Pachavita,2015,0.819000
Cobertura neta de educación (basica primaria),15514,Páez,2015,0.769200
Cobertura neta de educación (basica primaria),15516,Paipa,2015,0.948600
Cobertura neta de educación (basica primaria),15518,Pajarito,2015,1.141800
Cobertura neta de educación (basica primaria),15522,Panqueba,2015,1.196400
Cobertura neta de educación (basica primaria),15531,Pauna,2015,0.541700
Cobertura neta de educación (basica primaria),15533,Paya,2015,0.919600
Cobertura neta de educación (basica primaria),15537,Paz De Río,2015,0.687200
Cobertura neta de educación (basica primaria),15542,Pesca,2015,0.774400
Cobertura neta de educación (basica primaria),15550,Pisba,2015,1.096800
Cobertura neta de educación (basica primaria),15572,Puerto Boyacá,2015,0.867700
Cobertura neta de educación (basica primaria),15580,Quípama,2015,0.567600
Cobertura neta de educación (basica primaria),15599,Ramiriquí,2015,0.838400
Cobertura neta de educación (basica primaria),15600,Ráquira,2015,0.330200
Cobertura neta de educación (basica primaria),15621,Rondón,2015,0.786000
Cobertura neta de educación (basica primaria),15632,Saboyá,2015,0.821600
Cobertura neta de educación (basica primaria),15638,Sáchica,2015,0.820400
Cobertura neta de educación (basica primaria),15646,Samacá,2015,0.831000
Cobertura neta de educación (basica primaria),15660,San Eduardo,2015,0.567700
Cobertura neta de educación (basica primaria),15664,San José De Pare,2015,0.641500
Cobertura neta de educación (basica primaria),15667,San Luis De Gaceno,2015,0.942800
Cobertura neta de educación (basica primaria),15673,San Mateo,2015,0.671600
Cobertura neta de educación (basica primaria),15676,San Miguel De Sema,2015,0.631600
Cobertura neta de educación (basica primaria),15681,San Pablo De Borbur,2015,0.545400
Cobertura neta de educación (basica primaria),15681,Santa María,2015,0.677200
Cobertura neta de educación (basica primaria),15693,Santa Rosa De Viterbo,2015,0.828800
Cobertura neta de educación (basica primaria),15696,Santa Sofía,2015,0.765200
Cobertura neta de educación (basica primaria),15686,Santana,2015,0.876800
Cobertura neta de educación (basica primaria),15720,Sativanorte,2015,0.636400
Cobertura neta de educación (basica primaria),15723,Sativasur,2015,0.776600
Cobertura neta de educación (basica primaria),15740,Siachoque,2015,0.750800
Cobertura neta de educación (basica primaria),15753,Soatá,2015,0.993200
Cobertura neta de educación (basica primaria),15757,Socha,2015,0.963700
Cobertura neta de educación (basica primaria),15755,Socotá,2015,0.950700
Cobertura neta de educación (basica primaria),15761,Somondoco,2015,0.522100
Cobertura neta de educación (basica primaria),15762,Sora,2015,0.806200
Cobertura neta de educación (basica primaria),15764,Soracá,2015,1.105600
Cobertura neta de educación (basica primaria),15763,Sotaquirá,2015,0.674300
Cobertura neta de educación (basica primaria),15774,Susacón,2015,0.545800
Cobertura neta de educación (basica primaria),15776,Sutamarchán,2015,0.753800
Cobertura neta de educación (basica primaria),15778,Sutatenza,2015,0.725500
Cobertura neta de educación (basica primaria),15790,Tasco,2015,0.746400
Cobertura neta de educación (basica primaria),15798,Tenza,2015,0.808400
Cobertura neta de educación (basica primaria),15804,Tibaná,2015,0.802900
Cobertura neta de educación (basica primaria),15804,Tibasosa,2015,0.578700
Cobertura neta de educación (basica primaria),15808,Tinjacá,2015,0.692900
Cobertura neta de educación (basica primaria),15810,Tipacoque,2015,0.822900
Cobertura neta de educación (basica primaria),15814,Toca,2015,0.724400
Cobertura neta de educación (basica primaria),15816,Togüí,2015,0.796400
Cobertura neta de educación (basica primaria),15820,Tópaga,2015,0.775500
Cobertura neta de educación (basica primaria),15822,Tota,2015,1.028500
Cobertura neta de educación (basica primaria),15832,Tununguá,2015,0.630100
Cobertura neta de educación (basica primaria),15835,Turmequé,2015,0.961700
Cobertura neta de educación (basica primaria),15837,Tuta,2015,0.859300
Cobertura neta de educación (basica primaria),15837,Tutaza,2015,1.052200
Cobertura neta de educación (basica primaria),15842,Úmbita,2015,0.439600
Cobertura neta de educación (basica primaria),15861,Ventaquemada,2015,0.786900
Cobertura neta de educación (basica primaria),15407,Villa De Leyva,2015,0.818100
Cobertura neta de educación (basica primaria),15879,Viracachá,2015,0.629500
Cobertura neta de educación (basica primaria),15897,Zetaquira,2015,0.840900
Cobertura neta de educación (basica primaria),15022,Almeida,2016,0.608400
Cobertura neta de educación (basica primaria),15047,Aquitania,2016,0.868100
Cobertura neta de educación (basica primaria),15051,Arcabuco,2016,0.830600
Cobertura neta de educación (basica primaria),15087,Belén,2016,1.062300
Cobertura neta de educación (basica primaria),15090,Berbeo,2016,0.489000
Cobertura neta de educación (basica primaria),15092,Betéitiva,2016,0.527600
Cobertura neta de educación (basica primaria),15097,Boavita,2016,0.560800
Cobertura neta de educación (basica primaria),15104,Boyacá,2016,0.862100
Cobertura neta de educación (basica primaria),15106,Briceño,2016,0.758500
Cobertura neta de educación (basica primaria),15109,Buenavista,2016,0.608400
Cobertura neta de educación (basica primaria),15114,Busbanzá,2016,0.322900
Cobertura neta de educación (basica primaria),15131,Caldas,2016,0.677000
Cobertura neta de educación (basica primaria),15135,Campohermoso,2016,0.509000
Cobertura neta de educación (basica primaria),15162,Cerinza,2016,0.800000
Cobertura neta de educación (basica primaria),15172,Chinavita,2016,0.696800
Cobertura neta de educación (basica primaria),15232,Chíquiza,2016,0.688700
Cobertura neta de educación (basica primaria),15176,Chiquinquirá,2016,0.751800
Cobertura neta de educación (basica primaria),15180,Chiscas,2016,0.636400
Cobertura neta de educación (basica primaria),15183,Chita,2016,0.713900
Cobertura neta de educación (basica primaria),15185,Chitaraque,2016,0.905300
Cobertura neta de educación (basica primaria),15187,Chivatá,2016,0.300000
Cobertura neta de educación (basica primaria),15236,Chivor,2016,0.706200
Cobertura neta de educación (basica primaria),15189,Ciénega,2016,0.876800
Cobertura neta de educación (basica primaria),15204,Cómbita,2016,0.749200
Cobertura neta de educación (basica primaria),15212,Coper,2016,0.639600
Cobertura neta de educación (basica primaria),15215,Corrales,2016,1.000000
Cobertura neta de educación (basica primaria),15218,Covarachía,2016,0.749000
Cobertura neta de educación (basica primaria),15223,Cubará,2016,0.613400
Cobertura neta de educación (basica primaria),15224,Cucaita,2016,0.592100
Cobertura neta de educación (basica primaria),15226,Cuítiva,2016,0.748500
Cobertura neta de educación (basica primaria),15244,El Cocuy,2016,0.770300
Cobertura neta de educación (basica primaria),15248,El Espino,2016,0.848600
Cobertura neta de educación (basica primaria),15272,Firavitoba,2016,0.675900
Cobertura neta de educación (basica primaria),15276,Floresta,2016,0.600600
Cobertura neta de educación (basica primaria),15293,Gachantivá,2016,0.950200
Cobertura neta de educación (basica primaria),15296,Gámeza,2016,0.837200
Cobertura neta de educación (basica primaria),15299,Garagoa,2016,0.673600
Cobertura neta de educación (basica primaria),15317,Guacamayas,2016,0.776900
Cobertura neta de educación (basica primaria),15322,Guateque,2016,0.911800
Cobertura neta de educación (basica primaria),15325,Guayatá,2016,0.619000
Cobertura neta de educación (basica primaria),15325,Guicán,2016,0.326200
Cobertura neta de educación (basica primaria),15362,Iza,2016,0.709300
Cobertura neta de educación (basica primaria),15367,Jenesano,2016,0.659100
Cobertura neta de educación (basica primaria),15368,Jericó,2016,0.883900
Cobertura neta de educación (basica primaria),15380,La Capilla,2016,0.875700
Cobertura neta de educación (basica primaria),15403,La Uvita,2016,0.919200
Cobertura neta de educación (basica primaria),15401,La Victoria,2016,0.525600
Cobertura neta de educación (basica primaria),15377,Labranzagrande,2016,0.563300
Cobertura neta de educación (basica primaria),15425,Macanal,2016,0.640400
Cobertura neta de educación (basica primaria),15442,Maripí,2016,0.507600
Cobertura neta de educación (basica primaria),15455,Miraflores,2016,0.735200
Cobertura neta de educación (basica primaria),15464,Mongua,2016,0.841600
Cobertura neta de educación (basica primaria),15466,Monguí,2016,0.722300
Cobertura neta de educación (basica primaria),15469,Moniquirá,2016,0.879000
Cobertura neta de educación (basica primaria),15476,Motavita,2016,0.500000
Cobertura neta de educación (basica primaria),15480,Muzo,2016,0.857100
Cobertura neta de educación (basica primaria),15491,Nobsa,2016,0.666400
Cobertura neta de educación (basica primaria),15494,Nuevo Colón,2016,0.685000
Cobertura neta de educación (basica primaria),15500,Oicatá,2016,0.526500
Cobertura neta de educación (basica primaria),15507,Otanche,2016,0.533300
Cobertura neta de educación (basica primaria),15511,Pachavita,2016,0.783300
Cobertura neta de educación (basica primaria),15514,Páez,2016,0.746600
Cobertura neta de educación (basica primaria),15516,Paipa,2016,0.915900
Cobertura neta de educación (basica primaria),15518,Pajarito,2016,1.054700
Cobertura neta de educación (basica primaria),15522,Panqueba,2016,1.141500
Cobertura neta de educación (basica primaria),15531,Pauna,2016,0.520700
Cobertura neta de educación (basica primaria),15533,Paya,2016,0.908200
Cobertura neta de educación (basica primaria),15537,Paz De Río,2016,0.670600
Cobertura neta de educación (basica primaria),15542,Pesca,2016,0.768700
Cobertura neta de educación (basica primaria),15550,Pisba,2016,1.122000
Cobertura neta de educación (basica primaria),15572,Puerto Boyacá,2016,0.857600
Cobertura neta de educación (basica primaria),15580,Quípama,2016,0.549800
Cobertura neta de educación (basica primaria),15599,Ramiriquí,2016,0.834500
Cobertura neta de educación (basica primaria),15600,Ráquira,2016,0.316500
Cobertura neta de educación (basica primaria),15621,Rondón,2016,0.764700
Cobertura neta de educación (basica primaria),15632,Saboyá,2016,0.765500
Cobertura neta de educación (basica primaria),15638,Sáchica,2016,0.816400
Cobertura neta de educación (basica primaria),15646,Samacá,2016,0.838700
Cobertura neta de educación (basica primaria),15660,San Eduardo,2016,0.566100
Cobertura neta de educación (basica primaria),15664,San José De Pare,2016,0.665200
Cobertura neta de educación (basica primaria),15667,San Luis De Gaceno,2016,0.896200
Cobertura neta de educación (basica primaria),15673,San Mateo,2016,0.714300
Cobertura neta de educación (basica primaria),15676,San Miguel De Sema,2016,0.693000
Cobertura neta de educación (basica primaria),15681,San Pablo De Borbur,2016,0.530100
Cobertura neta de educación (basica primaria),15681,Santa María,2016,0.690400
Cobertura neta de educación (basica primaria),15693,Santa Rosa De Viterbo,2016,0.845900
Cobertura neta de educación (basica primaria),15696,Santa Sofía,2016,0.759500
Cobertura neta de educación (basica primaria),15686,Santana,2016,0.809300
Cobertura neta de educación (basica primaria),15720,Sativanorte,2016,0.647700
Cobertura neta de educación (basica primaria),15723,Sativasur,2016,0.847800
Cobertura neta de educación (basica primaria),15740,Siachoque,2016,0.705500
Cobertura neta de educación (basica primaria),15753,Soatá,2016,1.040900
Cobertura neta de educación (basica primaria),15757,Socha,2016,0.952600
Cobertura neta de educación (basica primaria),15755,Socotá,2016,0.959600
Cobertura neta de educación (basica primaria),15761,Somondoco,2016,0.498100
Cobertura neta de educación (basica primaria),15762,Sora,2016,0.776400
Cobertura neta de educación (basica primaria),15764,Soracá,2016,1.053300
Cobertura neta de educación (basica primaria),15763,Sotaquirá,2016,0.656400
Cobertura neta de educación (basica primaria),15774,Susacón,2016,0.565200
Cobertura neta de educación (basica primaria),15776,Sutamarchán,2016,0.726200
Cobertura neta de educación (basica primaria),15778,Sutatenza,2016,0.660000
Cobertura neta de educación (basica primaria),15790,Tasco,2016,0.803300
Cobertura neta de educación (basica primaria),15798,Tenza,2016,0.840100
Cobertura neta de educación (basica primaria),15804,Tibaná,2016,0.757500
Cobertura neta de educación (basica primaria),15804,Tibasosa,2016,0.596800
Cobertura neta de educación (basica primaria),15808,Tinjacá,2016,0.671500
Cobertura neta de educación (basica primaria),15810,Tipacoque,2016,0.889700
Cobertura neta de educación (basica primaria),15814,Toca,2016,0.748300
Cobertura neta de educación (basica primaria),15816,Togüí,2016,0.728400
Cobertura neta de educación (basica primaria),15820,Tópaga,2016,0.847300
Cobertura neta de educación (basica primaria),15822,Tota,2016,1.029000
Cobertura neta de educación (basica primaria),15832,Tununguá,2016,0.672500
Cobertura neta de educación (basica primaria),15835,Turmequé,2016,0.961700
Cobertura neta de educación (basica primaria),15837,Tuta,2016,0.777000
Cobertura neta de educación (basica primaria),15837,Tutaza,2016,0.961800
Cobertura neta de educación (basica primaria),15842,Úmbita,2016,0.468400
Cobertura neta de educación (basica primaria),15861,Ventaquemada,2016,0.748900
Cobertura neta de educación (basica primaria),15407,Villa De Leyva,2016,0.868300
Cobertura neta de educación (basica primaria),15879,Viracachá,2016,0.634200
Cobertura neta de educación (basica primaria),15897,Zetaquira,2016,0.827300
Cobertura neta de educación (basica primaria),15022,Almeida,2017,0.633100
Cobertura neta de educación (basica primaria),15047,Aquitania,2017,0.917400
Cobertura neta de educación (basica primaria),15051,Arcabuco,2017,0.833300
Cobertura neta de educación (basica primaria),15087,Belén,2017,1.077800
Cobertura neta de educación (basica primaria),15090,Berbeo,2017,0.489000
Cobertura neta de educación (basica primaria),15092,Betéitiva,2017,0.549700
Cobertura neta de educación (basica primaria),15097,Boavita,2017,0.598100
Cobertura neta de educación (basica primaria),15104,Boyacá,2017,0.804200
Cobertura neta de educación (basica primaria),15106,Briceño,2017,0.688300
Cobertura neta de educación (basica primaria),15109,Buenavista,2017,0.615500
Cobertura neta de educación (basica primaria),15114,Busbanzá,2017,0.385400
Cobertura neta de educación (basica primaria),15131,Caldas,2017,0.617000
Cobertura neta de educación (basica primaria),15135,Campohermoso,2017,0.497400
Cobertura neta de educación (basica primaria),15162,Cerinza,2017,0.796600
Cobertura neta de educación (basica primaria),15172,Chinavita,2017,0.675300
Cobertura neta de educación (basica primaria),15232,Chíquiza,2017,0.667300
Cobertura neta de educación (basica primaria),15176,Chiquinquirá,2017,0.726100
Cobertura neta de educación (basica primaria),15180,Chiscas,2017,0.616800
Cobertura neta de educación (basica primaria),15183,Chita,2017,0.719200
Cobertura neta de educación (basica primaria),15185,Chitaraque,2017,0.899400
Cobertura neta de educación (basica primaria),15187,Chivatá,2017,0.291800
Cobertura neta de educación (basica primaria),15236,Chivor,2017,0.768800
Cobertura neta de educación (basica primaria),15189,Ciénega,2017,0.873100
Cobertura neta de educación (basica primaria),15204,Cómbita,2017,0.909000
Cobertura neta de educación (basica primaria),15212,Coper,2017,0.647200
Cobertura neta de educación (basica primaria),15215,Corrales,2017,1.011700
Cobertura neta de educación (basica primaria),15218,Covarachía,2017,0.754000
Cobertura neta de educación (basica primaria),15223,Cubará,2017,0.692600
Cobertura neta de educación (basica primaria),15224,Cucaita,2017,0.605900
Cobertura neta de educación (basica primaria),15226,Cuítiva,2017,0.740500
Cobertura neta de educación (basica primaria),15244,El Cocuy,2017,0.766100
Cobertura neta de educación (basica primaria),15248,El Espino,2017,0.902300
Cobertura neta de educación (basica primaria),15272,Firavitoba,2017,0.710200
Cobertura neta de educación (basica primaria),15276,Floresta,2017,0.550600
Cobertura neta de educación (basica primaria),15293,Gachantivá,2017,1.012900
Cobertura neta de educación (basica primaria),15296,Gámeza,2017,0.858700
Cobertura neta de educación (basica primaria),15299,Garagoa,2017,0.679700
Cobertura neta de educación (basica primaria),15317,Guacamayas,2017,0.646200
Cobertura neta de educación (basica primaria),15322,Guateque,2017,0.925500
Cobertura neta de educación (basica primaria),15325,Guayatá,2017,0.765100
Cobertura neta de educación (basica primaria),15325,Guicán,2017,0.329200
Cobertura neta de educación (basica primaria),15362,Iza,2017,0.742700
Cobertura neta de educación (basica primaria),15367,Jenesano,2017,0.654300
Cobertura neta de educación (basica primaria),15368,Jericó,2017,0.956900
Cobertura neta de educación (basica primaria),15380,La Capilla,2017,0.840900
Cobertura neta de educación (basica primaria),15403,La Uvita,2017,0.893600
Cobertura neta de educación (basica primaria),15401,La Victoria,2017,0.561300
Cobertura neta de educación (basica primaria),15377,Labranzagrande,2017,0.531700
Cobertura neta de educación (basica primaria),15425,Macanal,2017,0.639500
Cobertura neta de educación (basica primaria),15442,Maripí,2017,0.480100
Cobertura neta de educación (basica primaria),15455,Miraflores,2017,0.757500
Cobertura neta de educación (basica primaria),15464,Mongua,2017,0.902600
Cobertura neta de educación (basica primaria),15466,Monguí,2017,0.724100
Cobertura neta de educación (basica primaria),15469,Moniquirá,2017,0.867400
Cobertura neta de educación (basica primaria),15476,Motavita,2017,0.463200
Cobertura neta de educación (basica primaria),15480,Muzo,2017,0.868500
Cobertura neta de educación (basica primaria),15491,Nobsa,2017,0.692200
Cobertura neta de educación (basica primaria),15494,Nuevo Colón,2017,0.655200
Cobertura neta de educación (basica primaria),15500,Oicatá,2017,0.487500
Cobertura neta de educación (basica primaria),15507,Otanche,2017,0.486100
Cobertura neta de educación (basica primaria),15511,Pachavita,2017,0.829900
Cobertura neta de educación (basica primaria),15514,Páez,2017,0.719300
Cobertura neta de educación (basica primaria),15516,Paipa,2017,0.937300
Cobertura neta de educación (basica primaria),15518,Pajarito,2017,1.132200
Cobertura neta de educación (basica primaria),15522,Panqueba,2017,1.037700
Cobertura neta de educación (basica primaria),15531,Pauna,2017,0.502300
Cobertura neta de educación (basica primaria),15533,Paya,2017,0.911900
Cobertura neta de educación (basica primaria),15537,Paz De Río,2017,0.643700
Cobertura neta de educación (basica primaria),15542,Pesca,2017,0.801200
Cobertura neta de educación (basica primaria),15550,Pisba,2017,1.084700
Cobertura neta de educación (basica primaria),15572,Puerto Boyacá,2017,0.813300
Cobertura neta de educación (basica primaria),15580,Quípama,2017,0.534300
Cobertura neta de educación (basica primaria),15599,Ramiriquí,2017,0.837900
Cobertura neta de educación (basica primaria),15600,Ráquira,2017,0.317900
Cobertura neta de educación (basica primaria),15621,Rondón,2017,0.787200
Cobertura neta de educación (basica primaria),15632,Saboyá,2017,0.778600
Cobertura neta de educación (basica primaria),15638,Sáchica,2017,0.816300
Cobertura neta de educación (basica primaria),15646,Samacá,2017,0.847600
Cobertura neta de educación (basica primaria),15660,San Eduardo,2017,0.577500
Cobertura neta de educación (basica primaria),15664,San José De Pare,2017,0.661500
Cobertura neta de educación (basica primaria),15667,San Luis De Gaceno,2017,0.853500
Cobertura neta de educación (basica primaria),15673,San Mateo,2017,0.725800
Cobertura neta de educación (basica primaria),15676,San Miguel De Sema,2017,0.617000
Cobertura neta de educación (basica primaria),15681,San Pablo De Borbur,2017,0.509200
Cobertura neta de educación (basica primaria),15681,Santa María,2017,0.775300
Cobertura neta de educación (basica primaria),15693,Santa Rosa De Viterbo,2017,0.826200
Cobertura neta de educación (basica primaria),15696,Santa Sofía,2017,0.788100
Cobertura neta de educación (basica primaria),15686,Santana,2017,0.797600
Cobertura neta de educación (basica primaria),15720,Sativanorte,2017,0.639800
Cobertura neta de educación (basica primaria),15723,Sativasur,2017,0.747100
Cobertura neta de educación (basica primaria),15740,Siachoque,2017,0.679300
Cobertura neta de educación (basica primaria),15753,Soatá,2017,0.998100
Cobertura neta de educación (basica primaria),15757,Socha,2017,1.018200
Cobertura neta de educación (basica primaria),15755,Socotá,2017,0.951600
Cobertura neta de educación (basica primaria),15761,Somondoco,2017,0.539100
Cobertura neta de educación (basica primaria),15762,Sora,2017,0.711200
Cobertura neta de educación (basica primaria),15764,Soracá,2017,1.093900
Cobertura neta de educación (basica primaria),15763,Sotaquirá,2017,0.653200
Cobertura neta de educación (basica primaria),15774,Susacón,2017,0.511200
Cobertura neta de educación (basica primaria),15776,Sutamarchán,2017,0.738500
