Municipio,geo,Atributo,Valor
Susacón,15774,Cluster,1.000000
Sutamarchán,15776,Analfabetismo,13.400000
Sutamarchán,15776,Bajo logro educativo,68.300000
Sutamarchán,15776,Inasistencia escolar,2.500000
Sutamarchán,15776,Rezago escolar,12.000000
Sutamarchán,15776,Barreras a servicios para cuidado de la primera infancia,1.900000
Sutamarchán,15776,Trabajo infantil,2.600000
Sutamarchán,15776,Tasa de dependencia,32.300000
Sutamarchán,15776,Trabajo informal,88.900000
Sutamarchán,15776,Sin aseguramiento en salud,8.500000
Sutamarchán,15776,Barreras de acceso a servicios de salud,2.300000
Sutamarchán,15776,Sin acceso a fuente de agua mejorada,37.200000
Sutamarchán,15776,Inadecuada eliminación de excretas,17.800000
Sutamarchán,15776,Material inadecuado de pisos,14.600000
Sutamarchán,15776,Material inadecuado de paredes exteriores,0.200000
Sutamarchán,15776,Hacinamiento crítico,8.100000
Sutamarchán,15776,Cluster,4.000000
Sutatenza,15778,Analfabetismo,20.600000
Sutatenza,15778,Bajo logro educativo,76.900000
Sutatenza,15778,Inasistencia escolar,1.500000
Sutatenza,15778,Rezago escolar,10.200000
Sutatenza,15778,Barreras a servicios para cuidado de la primera infancia,0.800000
Sutatenza,15778,Trabajo infantil,0.800000
Sutatenza,15778,Tasa de dependencia,52.500000
Sutatenza,15778,Trabajo informal,89.600000
Sutatenza,15778,Sin aseguramiento en salud,7.900000
Sutatenza,15778,Barreras de acceso a servicios de salud,3.700000
Sutatenza,15778,Sin acceso a fuente de agua mejorada,56.500000
Sutatenza,15778,Inadecuada eliminación de excretas,25.300000
Sutatenza,15778,Material inadecuado de pisos,34.800000
Sutatenza,15778,Material inadecuado de paredes exteriores,0.900000
Sutatenza,15778,Hacinamiento crítico,5.000000
Sutatenza,15778,Cluster,0.000000
Tasco,15790,Analfabetismo,11.000000
Tasco,15790,Bajo logro educativo,71.100000
Tasco,15790,Inasistencia escolar,3.300000
Tasco,15790,Rezago escolar,13.800000
Tasco,15790,Barreras a servicios para cuidado de la primera infancia,1.300000
Tasco,15790,Trabajo infantil,1.100000
Tasco,15790,Tasa de dependencia,51.500000
Tasco,15790,Trabajo informal,79.500000
Tasco,15790,Sin aseguramiento en salud,13.300000
Tasco,15790,Barreras de acceso a servicios de salud,1.300000
Tasco,15790,Sin acceso a fuente de agua mejorada,5.600000
Tasco,15790,Inadecuada eliminación de excretas,15.900000
Tasco,15790,Material inadecuado de pisos,16.100000
Tasco,15790,Material inadecuado de paredes exteriores,0.200000
Tasco,15790,Hacinamiento crítico,7.700000
Tasco,15790,Cluster,1.000000
Tenza,15798,Analfabetismo,13.900000
Tenza,15798,Bajo logro educativo,77.600000
Tenza,15798,Inasistencia escolar,2.000000
Tenza,15798,Rezago escolar,12.200000
Tenza,15798,Barreras a servicios para cuidado de la primera infancia,0.500000
Tenza,15798,Trabajo infantil,0.700000
Tenza,15798,Tasa de dependencia,39.700000
Tenza,15798,Trabajo informal,85.600000
Tenza,15798,Sin aseguramiento en salud,7.900000
Tenza,15798,Barreras de acceso a servicios de salud,9.900000
Tenza,15798,Sin acceso a fuente de agua mejorada,52.500000
Tenza,15798,Inadecuada eliminación de excretas,14.900000
Tenza,15798,Material inadecuado de pisos,12.600000
Tenza,15798,Material inadecuado de paredes exteriores,0.600000
Tenza,15798,Hacinamiento crítico,5.100000
Tenza,15798,Cluster,4.000000
Tibaná,15804,Analfabetismo,18.900000
Tibaná,15804,Bajo logro educativo,82.300000
Tibaná,15804,Inasistencia escolar,2.900000
Tibaná,15804,Rezago escolar,11.500000
Tibaná,15804,Barreras a servicios para cuidado de la primera infancia,1.400000
Tibaná,15804,Trabajo infantil,1.800000
Tibaná,15804,Tasa de dependencia,51.500000
Tibaná,15804,Trabajo informal,90.200000
Tibaná,15804,Sin aseguramiento en salud,8.300000
Tibaná,15804,Barreras de acceso a servicios de salud,1.100000
Tibaná,15804,Sin acceso a fuente de agua mejorada,21.800000
Tibaná,15804,Inadecuada eliminación de excretas,33.800000
Tibaná,15804,Material inadecuado de pisos,21.400000
Tibaná,15804,Material inadecuado de paredes exteriores,0.200000
Tibaná,15804,Hacinamiento crítico,4.700000
Tibaná,15804,Cluster,2.000000
Tibasosa,15806,Analfabetismo,8.900000
Tibasosa,15806,Bajo logro educativo,51.700000
Tibasosa,15806,Inasistencia escolar,3.600000
Tibasosa,15806,Rezago escolar,11.000000
Tibasosa,15806,Barreras a servicios para cuidado de la primera infancia,1.300000
Tibasosa,15806,Trabajo infantil,1.200000
Tibasosa,15806,Tasa de dependencia,33.100000
Tibasosa,15806,Trabajo informal,82.200000
Tibasosa,15806,Sin aseguramiento en salud,13.700000
Tibasosa,15806,Barreras de acceso a servicios de salud,1.000000
Tibasosa,15806,Sin acceso a fuente de agua mejorada,1.600000
Tibasosa,15806,Inadecuada eliminación de excretas,2.400000
Tibasosa,15806,Material inadecuado de pisos,1.000000
Tibasosa,15806,Material inadecuado de paredes exteriores,0.800000
Tibasosa,15806,Hacinamiento crítico,3.000000
Tibasosa,15806,Cluster,3.000000
Tinjacá,15808,Analfabetismo,11.900000
Tinjacá,15808,Bajo logro educativo,63.300000
Tinjacá,15808,Inasistencia escolar,1.900000
Tinjacá,15808,Rezago escolar,11.600000
Tinjacá,15808,Barreras a servicios para cuidado de la primera infancia,1.400000
Tinjacá,15808,Trabajo infantil,1.100000
Tinjacá,15808,Tasa de dependencia,42.400000
Tinjacá,15808,Trabajo informal,88.100000
Tinjacá,15808,Sin aseguramiento en salud,9.400000
Tinjacá,15808,Barreras de acceso a servicios de salud,7.100000
Tinjacá,15808,Sin acceso a fuente de agua mejorada,46.500000
Tinjacá,15808,Inadecuada eliminación de excretas,13.600000
Tinjacá,15808,Material inadecuado de pisos,7.700000
Tinjacá,15808,Material inadecuado de paredes exteriores,0.400000
Tinjacá,15808,Hacinamiento crítico,5.300000
Tinjacá,15808,Cluster,4.000000
Tipacoque,15810,Analfabetismo,20.100000
Tipacoque,15810,Bajo logro educativo,70.000000
Tipacoque,15810,Inasistencia escolar,1.600000
Tipacoque,15810,Rezago escolar,11.400000
Tipacoque,15810,Barreras a servicios para cuidado de la primera infancia,0.700000
Tipacoque,15810,Trabajo infantil,1.100000
Tipacoque,15810,Tasa de dependencia,44.500000
Tipacoque,15810,Trabajo informal,91.300000
Tipacoque,15810,Sin aseguramiento en salud,9.000000
Tipacoque,15810,Barreras de acceso a servicios de salud,1.900000
Tipacoque,15810,Sin acceso a fuente de agua mejorada,47.900000
Tipacoque,15810,Inadecuada eliminación de excretas,20.800000
Tipacoque,15810,Material inadecuado de pisos,35.300000
Tipacoque,15810,Material inadecuado de paredes exteriores,0.300000
Tipacoque,15810,Hacinamiento crítico,13.000000
Tipacoque,15810,Cluster,0.000000
Toca,15814,Analfabetismo,9.600000
Toca,15814,Bajo logro educativo,70.200000
Toca,15814,Inasistencia escolar,4.200000
Toca,15814,Rezago escolar,14.800000
Toca,15814,Barreras a servicios para cuidado de la primera infancia,2.300000
Toca,15814,Trabajo infantil,2.100000
Toca,15814,Tasa de dependencia,36.700000
Toca,15814,Trabajo informal,87.700000
Toca,15814,Sin aseguramiento en salud,10.000000
Toca,15814,Barreras de acceso a servicios de salud,1.700000
Toca,15814,Sin acceso a fuente de agua mejorada,9.200000
Toca,15814,Inadecuada eliminación de excretas,20.700000
Toca,15814,Material inadecuado de pisos,13.500000
Toca,15814,Material inadecuado de paredes exteriores,0.500000
Toca,15814,Hacinamiento crítico,8.000000
Toca,15814,Cluster,5.000000
Togüí,15816,Analfabetismo,19.900000
Togüí,15816,Bajo logro educativo,83.000000
Togüí,15816,Inasistencia escolar,5.400000
Togüí,15816,Rezago escolar,21.500000
Togüí,15816,Barreras a servicios para cuidado de la primera infancia,1.900000
Togüí,15816,Trabajo infantil,2.600000
Togüí,15816,Tasa de dependencia,43.800000
Togüí,15816,Trabajo informal,94.300000
Togüí,15816,Sin aseguramiento en salud,8.700000
Togüí,15816,Barreras de acceso a servicios de salud,10.400000
Togüí,15816,Sin acceso a fuente de agua mejorada,32.600000
Togüí,15816,Inadecuada eliminación de excretas,14.600000
Togüí,15816,Material inadecuado de pisos,13.700000
Togüí,15816,Material inadecuado de paredes exteriores,1.400000
Togüí,15816,Hacinamiento crítico,6.000000
Togüí,15816,Cluster,4.000000
Tópaga,15820,Analfabetismo,11.300000
Tópaga,15820,Bajo logro educativo,63.300000
Tópaga,15820,Inasistencia escolar,1.600000
Tópaga,15820,Rezago escolar,18.300000
Tópaga,15820,Barreras a servicios para cuidado de la primera infancia,1.400000
Tópaga,15820,Trabajo infantil,0.900000
Tópaga,15820,Tasa de dependencia,41.000000
Tópaga,15820,Trabajo informal,76.600000
Tópaga,15820,Sin aseguramiento en salud,12.300000
Tópaga,15820,Barreras de acceso a servicios de salud,3.400000
Tópaga,15820,Sin acceso a fuente de agua mejorada,24.000000
Tópaga,15820,Inadecuada eliminación de excretas,15.400000
Tópaga,15820,Material inadecuado de pisos,6.100000
Tópaga,15820,Material inadecuado de paredes exteriores,0.100000
Tópaga,15820,Hacinamiento crítico,7.300000
Tópaga,15820,Cluster,5.000000
Tota,15822,Analfabetismo,22.300000
Tota,15822,Bajo logro educativo,85.500000
Tota,15822,Inasistencia escolar,4.400000
Tota,15822,Rezago escolar,18.000000
Tota,15822,Barreras a servicios para cuidado de la primera infancia,2.400000
Tota,15822,Trabajo infantil,2.400000
Tota,15822,Tasa de dependencia,53.500000
Tota,15822,Trabajo informal,95.300000
Tota,15822,Sin aseguramiento en salud,10.400000
Tota,15822,Barreras de acceso a servicios de salud,0.900000
Tota,15822,Sin acceso a fuente de agua mejorada,16.400000
Tota,15822,Inadecuada eliminación de excretas,13.700000
Tota,15822,Material inadecuado de pisos,18.200000
Tota,15822,Material inadecuado de paredes exteriores,0.100000
Tota,15822,Hacinamiento crítico,7.500000
Tota,15822,Cluster,1.000000
Tunja,15001,Analfabetismo,3.800000
Tunja,15001,Bajo logro educativo,25.600000
Tunja,15001,Inasistencia escolar,1.500000
Tunja,15001,Rezago escolar,12.300000
Tunja,15001,Barreras a servicios para cuidado de la primera infancia,1.300000
Tunja,15001,Trabajo infantil,0.500000
Tunja,15001,Tasa de dependencia,27.700000
Tunja,15001,Trabajo informal,75.300000
Tunja,15001,Sin aseguramiento en salud,18.000000
Tunja,15001,Barreras de acceso a servicios de salud,5.500000
Tunja,15001,Sin acceso a fuente de agua mejorada,0.900000
Tunja,15001,Inadecuada eliminación de excretas,1.900000
Tunja,15001,Material inadecuado de pisos,0.500000
Tunja,15001,Material inadecuado de paredes exteriores,0.100000
Tunja,15001,Hacinamiento crítico,4.400000
Tunja,15001,Cluster,3.000000
Tununguá,15832,Analfabetismo,17.900000
Tununguá,15832,Bajo logro educativo,76.800000
Tununguá,15832,Inasistencia escolar,3.600000
Tununguá,15832,Rezago escolar,18.400000
Tununguá,15832,Barreras a servicios para cuidado de la primera infancia,1.000000
Tununguá,15832,Trabajo infantil,1.500000
Tununguá,15832,Tasa de dependencia,39.700000
Tununguá,15832,Trabajo informal,89.500000
Tununguá,15832,Sin aseguramiento en salud,12.700000
Tununguá,15832,Barreras de acceso a servicios de salud,6.700000
Tununguá,15832,Sin acceso a fuente de agua mejorada,26.200000
Tununguá,15832,Inadecuada eliminación de excretas,12.200000
Tununguá,15832,Material inadecuado de pisos,11.200000
Tununguá,15832,Material inadecuado de paredes exteriores,5.500000
Tununguá,15832,Hacinamiento crítico,7.600000
Tununguá,15832,Cluster,4.000000
Turmequé,15835,Analfabetismo,15.000000
Turmequé,15835,Bajo logro educativo,75.000000
Turmequé,15835,Inasistencia escolar,2.600000
Turmequé,15835,Rezago escolar,16.000000
Turmequé,15835,Barreras a servicios para cuidado de la primera infancia,1.300000
Turmequé,15835,Trabajo infantil,1.000000
Turmequé,15835,Tasa de dependencia,52.800000
Turmequé,15835,Trabajo informal,91.400000
Turmequé,15835,Sin aseguramiento en salud,8.300000
Turmequé,15835,Barreras de acceso a servicios de salud,7.400000
Turmequé,15835,Sin acceso a fuente de agua mejorada,9.100000
Turmequé,15835,Inadecuada eliminación de excretas,38.400000
Turmequé,15835,Material inadecuado de pisos,9.900000
Turmequé,15835,Material inadecuado de paredes exteriores,0.300000
Turmequé,15835,Hacinamiento crítico,6.900000
Turmequé,15835,Cluster,2.000000
Tuta,15837,Analfabetismo,10.200000
Tuta,15837,Bajo logro educativo,63.300000
Tuta,15837,Inasistencia escolar,5.600000
Tuta,15837,Rezago escolar,16.100000
Tuta,15837,Barreras a servicios para cuidado de la primera infancia,2.300000
Tuta,15837,Trabajo infantil,0.800000
Tuta,15837,Tasa de dependencia,45.900000
Tuta,15837,Trabajo informal,86.600000
Tuta,15837,Sin aseguramiento en salud,10.900000
Tuta,15837,Barreras de acceso a servicios de salud,4.500000
Tuta,15837,Sin acceso a fuente de agua mejorada,8.600000
Tuta,15837,Inadecuada eliminación de excretas,16.300000
Tuta,15837,Material inadecuado de pisos,7.100000
Tuta,15837,Material inadecuado de paredes exteriores,0.300000
Tuta,15837,Hacinamiento crítico,6.500000
Tuta,15837,Cluster,5.000000
Tutazá,15839,Analfabetismo,14.200000
Tutazá,15839,Bajo logro educativo,77.400000
Tutazá,15839,Inasistencia escolar,2.500000
Tutazá,15839,Rezago escolar,9.500000
Tutazá,15839,Barreras a servicios para cuidado de la primera infancia,1.200000
Tutazá,15839,Trabajo infantil,1.500000
Tutazá,15839,Tasa de dependencia,55.100000
Tutazá,15839,Trabajo informal,90.000000
Tutazá,15839,Sin aseguramiento en salud,13.000000
Tutazá,15839,Barreras de acceso a servicios de salud,0.300000
Tutazá,15839,Sin acceso a fuente de agua mejorada,25.500000
Tutazá,15839,Inadecuada eliminación de excretas,9.800000
Tutazá,15839,Material inadecuado de pisos,6.900000
Tutazá,15839,Material inadecuado de paredes exteriores,0.000000
Tutazá,15839,Hacinamiento crítico,5.900000
Tutazá,15839,Cluster,1.000000
Umbita,15842,Analfabetismo,17.100000
Umbita,15842,Bajo logro educativo,80.300000
Umbita,15842,Inasistencia escolar,3.000000
Umbita,15842,Rezago escolar,14.300000
Umbita,15842,Barreras a servicios para cuidado de la primera infancia,1.200000
Umbita,15842,Trabajo infantil,1.800000
Umbita,15842,Tasa de dependencia,49.400000
Umbita,15842,Trabajo informal,93.400000
Umbita,15842,Sin aseguramiento en salud,11.000000
Umbita,15842,Barreras de acceso a servicios de salud,1.900000
Umbita,15842,Sin acceso a fuente de agua mejorada,20.100000
Umbita,15842,Inadecuada eliminación de excretas,52.100000
Umbita,15842,Material inadecuado de pisos,16.400000
Umbita,15842,Material inadecuado de paredes exteriores,0.200000
Umbita,15842,Hacinamiento crítico,4.000000
Umbita,15842,Cluster,2.000000
Ventaquemada,15861,Analfabetismo,12.300000
Ventaquemada,15861,Bajo logro educativo,72.800000
Ventaquemada,15861,Inasistencia escolar,3.800000
Ventaquemada,15861,Rezago escolar,16.600000
Ventaquemada,15861,Barreras a servicios para cuidado de la primera infancia,1.600000
Ventaquemada,15861,Trabajo infantil,2.500000
Ventaquemada,15861,Tasa de dependencia,32.100000
Ventaquemada,15861,Trabajo informal,89.800000
Ventaquemada,15861,Sin aseguramiento en salud,10.300000
Ventaquemada,15861,Barreras de acceso a servicios de salud,5.300000
Ventaquemada,15861,Sin acceso a fuente de agua mejorada,5.500000
Ventaquemada,15861,Inadecuada eliminación de excretas,12.400000
Ventaquemada,15861,Material inadecuado de pisos,4.000000
Ventaquemada,15861,Material inadecuado de paredes exteriores,0.600000
Ventaquemada,15861,Hacinamiento crítico,4.200000
Ventaquemada,15861,Cluster,5.000000
Villa De Leyva,15407,Analfabetismo,6.900000
Villa De Leyva,15407,Bajo logro educativo,43.700000
Villa De Leyva,15407,Inasistencia escolar,2.600000
Villa De Leyva,15407,Rezago escolar,11.600000
Villa De Leyva,15407,Barreras a servicios para cuidado de la primera infancia,2.000000
Villa De Leyva,15407,Trabajo infantil,1.300000
Villa De Leyva,15407,Tasa de dependencia,19.800000
Villa De Leyva,15407,Trabajo informal,81.400000
Villa De Leyva,15407,Sin aseguramiento en salud,16.200000
Villa De Leyva,15407,Barreras de acceso a servicios de salud,4.000000
Villa De Leyva,15407,Sin acceso a fuente de agua mejorada,3.900000
Villa De Leyva,15407,Inadecuada eliminación de excretas,2.800000
Villa De Leyva,15407,Material inadecuado de pisos,3.100000
Villa De Leyva,15407,Material inadecuado de paredes exteriores,0.800000
Villa De Leyva,15407,Hacinamiento crítico,8.500000
Villa De Leyva,15407,Cluster,3.000000
Viracachá,15879,Analfabetismo,15.200000
Viracachá,15879,Bajo logro educativo,84.100000
Viracachá,15879,Inasistencia escolar,5.100000
Viracachá,15879,Rezago escolar,11.200000
Viracachá,15879,Barreras a servicios para cuidado de la primera infancia,0.900000
Viracachá,15879,Trabajo infantil,2.400000
Viracachá,15879,Tasa de dependencia,60.800000
Viracachá,15879,Trabajo informal,94.300000
Viracachá,15879,Sin aseguramiento en salud,7.800000
Viracachá,15879,Barreras de acceso a servicios de salud,1.800000
Viracachá,15879,Sin acceso a fuente de agua mejorada,13.400000
Viracachá,15879,Inadecuada eliminación de excretas,17.900000
Viracachá,15879,Material inadecuado de pisos,15.100000
Viracachá,15879,Material inadecuado de paredes exteriores,0.600000
Viracachá,15879,Hacinamiento crítico,3.200000
Viracachá,15879,Cluster,1.000000
Zetaquira,15897,Analfabetismo,22.600000
Zetaquira,15897,Bajo logro educativo,76.000000
Zetaquira,15897,Inasistencia escolar,3.300000
Zetaquira,15897,Rezago escolar,10.300000
Zetaquira,15897,Barreras a servicios para cuidado de la primera infancia,1.400000
Zetaquira,15897,Trabajo infantil,0.800000
Zetaquira,15897,Tasa de dependencia,68.000000
Zetaquira,15897,Trabajo informal,91.200000
Zetaquira,15897,Sin aseguramiento en salud,8.900000
Zetaquira,15897,Barreras de acceso a servicios de salud,1.500000
Zetaquira,15897,Sin acceso a fuente de agua mejorada,32.300000
Zetaquira,15897,Inadecuada eliminación de excretas,21.400000
Zetaquira,15897,Material inadecuado de pisos,19.200000
Zetaquira,15897,Material inadecuado de paredes exteriores,1.500000
Zetaquira,15897,Hacinamiento crítico,4.600000
Zetaquira,15897,Cluster,1.000000
