geo,Area,Periodo,Valor
15104,Boyacá,2014,0.939000
15236,Chivor,2012,0.939400
15104,Boyacá,2014,0.939400
15407,Villa De Leyva,2013,0.939800
15407,Villa De Leyva,2013,0.939800
15047,Aquitania,2013,0.940000
15047,Aquitania,2013,0.940000
15531,Pauna,2012,0.940600
15667,San Luis De Gaceno,2012,0.940600
15172,Chinavita,2012,0.941000
15531,Pauna,2012,0.941000
15667,San Luis De Gaceno,2012,0.941000
15804,Tibaná,2012,0.941000
15469,Moniquirá,2013,0.941200
15172,Chinavita,2012,0.941200
15806,Tibasosa,2012,0.941200
15469,Moniquirá,2013,0.941200
15204,Cómbita,2012,0.942500
15204,Cómbita,2012,0.943000
15109,Buenavista,2016,0.943000
15798,Tenza,2017,0.944000
15104,Boyacá,2012,0.945000
15212,Coper,2014,0.945900
15212,Coper,2014,0.946000
15814,Toca,2013,0.946500
15814,Toca,2013,0.946500
15861,Ventaquemada,2013,0.946900
15861,Ventaquemada,2013,0.946900
15204,Cómbita,2016,0.947000
15822,Tota,2016,0.947000
15572,Puerto Boyacá,2013,0.948300
15572,Puerto Boyacá,2013,0.948300
15808,Tinjacá,2014,0.948700
15808,Tinjacá,2014,0.949000
15455,Miraflores,2016,0.949000
15757,Socha,2012,0.949700
15757,Socha,2012,0.950000
15244,El Cocuy,2016,0.950000
15861,Ventaquemada,2012,0.951000
15861,Ventaquemada,2012,0.951100
15832,Tununguá,2013,0.952400
15832,Tununguá,2013,0.952400
15185,Chitaraque,2012,0.953000
15759,Sogamoso,2012,0.953000
15897,Zetaquira,2014,0.953000
15897,Zetaquira,2014,0.953100
15759,Sogamoso,2012,0.953200
15185,Chitaraque,2012,0.953500
15480,Muzo,2012,0.954000
15001,Tunja,2016,0.954000
15696,Santa Sofía,2012,0.954500
15272,Firavitoba,2012,0.955000
15693,Santa Rosa De Viterbo,2012,0.955000
15753,Soatá,2012,0.955000
15696,Santa Sofía,2017,0.955000
15272,Firavitoba,2012,0.955100
15753,Soatá,2012,0.955400
15090,Berbeo,2012,0.956500
15090,Berbeo,2012,0.957000
15673,San Mateo,2012,0.957000
15638,Sáchica,2015,0.957000
15673,San Mateo,2012,0.957400
15001,Tunja,2014,0.957700
15001,Tunja,2014,0.958000
15879,Viracachá,2017,0.958000
15293,Gachantivá,2012,0.959000
15820,Tópaga,2012,0.959000
15293,Gachantivá,2012,0.959200
15820,Tópaga,2012,0.959500
15218,Covarachía,2012,0.960000
15218,Covarachía,2012,0.960000
15621,Rondón,2017,0.960000
15001,Tunja,2013,0.962100
15638,Sáchica,2013,0.963000
15362,Iza,2016,0.963000
15097,Boavita,2012,0.963600
15097,Boavita,2012,0.964000
15660,San Eduardo,2012,0.964000
15442,Maripí,2017,0.964000
15660,San Eduardo,2012,0.964300
15185,Chitaraque,2013,0.964700
15837,Tuta,2014,0.965000
15759,Sogamoso,2015,0.965000
15686,Santana,2017,0.965000
15842,Úmbita,2013,0.965100
15842,Úmbita,2013,0.965100
15837,Tuta,2014,0.965200
15087,Belén,2012,0.966700
15087,Belén,2012,0.967000
15176,Chiquinquirá,2012,0.967000
15632,Saboyá,2014,0.967000
15632,Saboyá,2014,0.967000
15176,Chiquinquirá,2012,0.967100
15798,Tenza,2012,0.967700
15469,Moniquirá,2016,0.968000
15804,Tibaná,2016,0.969000
15759,Sogamoso,2013,0.969600
15759,Sogamoso,2013,0.969600
15599,Ramiriquí,2017,0.970000
15790,Tasco,2014,0.970600
15362,Iza,2012,0.971000
15839,Tutaza,2012,0.971000
15790,Tasco,2014,0.971000
15757,Socha,2016,0.971000
15839,Tutaza,2012,0.971400
15518,Pajarito,2012,0.972000
15514,Páez,2015,0.972000
15681,San Pablo De Borbur,2016,0.972000
15693,Santa Rosa De Viterbo,2016,0.972000
15518,Pajarito,2012,0.972200
15001,Tunja,2013,0.973600
15572,Puerto Boyacá,2016,0.974000
15248,El Espino,2013,0.974400
15466,Monguí,2013,0.974400
15248,El Espino,2013,0.974400
15466,Monguí,2013,0.974400
15469,Moniquirá,2012,0.974800
15469,Moniquirá,2012,0.975000
15580,Quípama,2014,0.976000
15580,Quípama,2014,0.976200
15835,Turmequé,2012,0.977500
15223,Cubará,2012,0.977700
15223,Cubará,2012,0.978000
15835,Turmequé,2012,0.978000
15185,Chitaraque,2015,0.978000
15176,Chiquinquirá,2013,0.978400
15176,Chiquinquirá,2013,0.978400
15759,Sogamoso,2017,0.979000
15861,Ventaquemada,2017,0.981000
15087,Belén,2015,0.982000
15646,Samacá,2012,0.982500
15646,Samacá,2012,0.983000
15480,Muzo,2014,0.983900
