geo,Municipio,Año,Nivel,Tasa
15464,Mongua,2018,Total,0.005700
15466,Monguí,2018,Total,0.000000
15469,Moniquirá,2018,Total,0.004300
15476,Motavita,2018,Total,0.002200
15480,Muzo,2018,Total,0.000600
15491,Nobsa,2018,Total,0.006100
15494,Nuevo Colón,2018,Total,0.005600
15500,Oicatá,2018,Total,0.000000
15507,Otanche,2018,Total,0.002000
15511,Pachavita,2018,Total,0.088100
15514,Páez,2018,Total,0.001900
15516,Paipa,2018,Total,0.011100
15518,Pajarito,2018,Total,0.035400
15522,Panqueba,2018,Total,0.008800
15531,Pauna,2018,Total,0.001400
15533,Paya,2018,Total,0.016700
15537,Paz de Río,2018,Total,0.000000
15542,Pesca,2018,Total,0.005400
15550,Pisba,2018,Total,0.000000
15572,Puerto Boyacá,2018,Total,0.013200
15580,Quípama,2018,Total,0.022900
15599,Ramiriquí,2018,Total,0.000500
15600,Ráquira,2018,Total,0.034000
15621,Rondón,2018,Total,0.094000
15632,Saboyá,2018,Total,0.009800
15638,Sáchica,2018,Total,0.017000
15646,Samacá,2018,Total,0.002300
15660,San Eduardo,2018,Total,0.003700
15664,San José de Pare,2018,Total,0.002600
15667,San Luis de Gaceno,2018,Total,0.053800
15673,San Mateo,2018,Total,0.003100
15676,San Miguel de Sema,2018,Total,0.021600
15681,San Pablo de Borbur,2018,Total,0.006000
15686,Santana,2018,Total,0.070000
15690,Santa María,2018,Total,0.031400
15693,Santa Rosa de Viterbo,2018,Total,0.001800
15696,Santa Sofía,2018,Total,0.003700
15720,Sativanorte,2018,Total,0.014400
15723,Sativasur,2018,Total,0.000000
15740,Siachoque,2018,Total,0.026900
15753,Soatá,2018,Total,0.000600
15755,Socotá,2018,Total,0.005500
15757,Socha,2018,Total,0.005100
15759,Sogamoso,2018,Total,0.024000
15761,Somondoco,2018,Total,0.000000
15762,Sora,2018,Total,0.000000
15763,Sotaquirá,2018,Total,0.002700
15764,Soracá,2018,Total,0.001200
15774,Susacón,2018,Total,0.000000
15776,Sutamarchán,2018,Total,0.021900
15778,Sutatenza,2018,Total,0.002100
15790,Tasco,2018,Total,0.000000
15798,Tenza,2018,Total,0.000000
15804,Tibaná,2018,Total,0.000600
15806,Tibasosa,2018,Total,0.017600
15808,Tinjacá,2018,Total,0.000000
15810,Tipacoque,2018,Total,0.003200
15814,Toca,2018,Total,0.019800
15816,Togüí,2018,Total,0.021800
15820,Tópaga,2018,Total,0.018800
15822,Tota,2018,Total,0.001000
15832,Tununguá,2018,Total,0.000000
15835,Turmequé,2018,Total,0.004700
15837,Tuta,2018,Total,0.000500
15839,Tutazá,2018,Total,0.000000
15842,Umbita,2018,Total,0.000000
15861,Ventaquemada,2018,Total,0.000000
15879,Viracachá,2018,Total,0.004500
15897,Zetaquira,2018,Total,0.009900
15001,Tunja,2018,Transición,0.005400
15022,Almeida,2018,Transición,0.000000
15047,Aquitania,2018,Transición,0.004400
15051,Arcabuco,2018,Transición,0.000000
15087,Belén,2018,Transición,0.000000
15090,Berbeo,2018,Transición,0.000000
15092,Betéitiva,2018,Transición,0.000000
15097,Boavita,2018,Transición,0.000000
15104,Boyacá,2018,Transición,0.000000
15106,Briceño,2018,Transición,0.000000
15109,Buenavista,2018,Transición,0.000000
15114,Busbanzá,2018,Transición,0.000000
15131,Caldas,2018,Transición,0.051300
15135,Campohermoso,2018,Transición,0.000000
15162,Cerinza,2018,Transición,0.000000
15172,Chinavita,2018,Transición,0.000000
15176,Chiquinquirá,2018,Transición,0.006100
15180,Chiscas,2018,Transición,0.000000
15183,Chita,2018,Transición,0.000000
15185,Chitaraque,2018,Transición,0.000000
15187,Chivatá,2018,Transición,0.000000
15189,Ciénega,2018,Transición,0.000000
15204,Cómbita,2018,Transición,0.000000
15212,Coper,2018,Transición,0.000000
15215,Corrales,2018,Transición,0.000000
15218,Covarachía,2018,Transición,0.000000
15223,Cubará,2018,Transición,0.000000
15224,Cucaita,2018,Transición,0.016700
15226,Cuítiva,2018,Transición,0.000000
15232,Chíquiza,2018,Transición,0.000000
15236,Chivor,2018,Transición,0.032300
15238,Duitama,2018,Transición,0.006800
15244,El Cocuy,2018,Transición,0.000000
15248,El Espino,2018,Transición,0.000000
15272,Firavitoba,2018,Transición,0.000000
15276,Floresta,2018,Transición,0.000000
15293,Gachantivá,2018,Transición,0.000000
15296,Gameza,2018,Transición,0.000000
15299,Garagoa,2018,Transición,0.000000
15317,Guacamayas,2018,Transición,0.000000
15322,Guateque,2018,Transición,0.000000
15325,Guayatá,2018,Transición,0.000000
15332,Güicán,2018,Transición,0.000000
15362,Iza,2018,Transición,0.000000
15367,Jenesano,2018,Transición,0.000000
15368,Jericó,2018,Transición,0.000000
15377,Labranzagrande,2018,Transición,0.000000
15380,La Capilla,2018,Transición,0.000000
15401,La Victoria,2018,Transición,0.000000
15403,La Uvita,2018,Transición,0.000000
15407,Villa de Leyva,2018,Transición,0.000000
15425,Macanal,2018,Transición,0.000000
15442,Maripí,2018,Transición,0.000000
15455,Miraflores,2018,Transición,0.000000
15464,Mongua,2018,Transición,0.000000
15466,Monguí,2018,Transición,0.000000
15469,Moniquirá,2018,Transición,0.000000
15476,Motavita,2018,Transición,0.000000
15480,Muzo,2018,Transición,0.000000
15491,Nobsa,2018,Transición,0.000000
15494,Nuevo Colón,2018,Transición,0.000000
15500,Oicatá,2018,Transición,0.000000
15507,Otanche,2018,Transición,0.000000
15511,Pachavita,2018,Transición,0.000000
15514,Páez,2018,Transición,0.000000
15516,Paipa,2018,Transición,0.000000
15518,Pajarito,2018,Transición,0.000000
15522,Panqueba,2018,Transición,0.000000
15531,Pauna,2018,Transición,0.000000
15533,Paya,2018,Transición,0.000000
15537,Paz de Río,2018,Transición,0.000000
15542,Pesca,2018,Transición,0.000000
15550,Pisba,2018,Transición,0.000000
15572,Puerto Boyacá,2018,Transición,0.000000
15580,Quípama,2018,Transición,0.000000
15599,Ramiriquí,2018,Transición,0.000000
15600,Ráquira,2018,Transición,0.000000
15621,Rondón,2018,Transición,0.000000
15632,Saboyá,2018,Transición,0.006300
15638,Sáchica,2018,Transición,0.000000
15646,Samacá,2018,Transición,0.000000
15660,San Eduardo,2018,Transición,0.000000
15664,San José de Pare,2018,Transición,0.000000
15667,San Luis de Gaceno,2018,Transición,0.000000
15673,San Mateo,2018,Transición,0.000000
15676,San Miguel de Sema,2018,Transición,0.000000
15681,San Pablo de Borbur,2018,Transición,0.000000
15686,Santana,2018,Transición,0.000000
15690,Santa María,2018,Transición,0.000000
15693,Santa Rosa de Viterbo,2018,Transición,0.000000
15696,Santa Sofía,2018,Transición,0.000000
15720,Sativanorte,2018,Transición,0.000000
15723,Sativasur,2018,Transición,0.000000
15740,Siachoque,2018,Transición,0.007800
15753,Soatá,2018,Transición,0.000000
15755,Socotá,2018,Transición,0.000000
15757,Socha,2018,Transición,0.000000
15759,Sogamoso,2018,Transición,0.002400
15761,Somondoco,2018,Transición,0.000000
15762,Sora,2018,Transición,0.000000
15763,Sotaquirá,2018,Transición,0.000000
15764,Soracá,2018,Transición,0.000000
15774,Susacón,2018,Transición,0.000000
15776,Sutamarchán,2018,Transición,0.000000
15778,Sutatenza,2018,Transición,0.000000
15790,Tasco,2018,Transición,0.000000
15798,Tenza,2018,Transición,0.000000
15804,Tibaná,2018,Transición,0.000000
15806,Tibasosa,2018,Transición,0.000000
15808,Tinjacá,2018,Transición,0.000000
15810,Tipacoque,2018,Transición,0.000000
15814,Toca,2018,Transición,0.000000
15816,Togüí,2018,Transición,0.000000
15820,Tópaga,2018,Transición,0.000000
15822,Tota,2018,Transición,0.000000
15832,Tununguá,2018,Transición,0.000000
15835,Turmequé,2018,Transición,0.000000
15837,Tuta,2018,Transición,0.000000
15839,Tutazá,2018,Transición,0.000000
15842,Umbita,2018,Transición,0.000000
15861,Ventaquemada,2018,Transición,0.000000
15879,Viracachá,2018,Transición,0.000000
15897,Zetaquira,2018,Transición,0.000000
15001,Tunja,2018,Primaria,0.025600
15022,Almeida,2018,Primaria,0.000000
15047,Aquitania,2018,Primaria,0.005500
15051,Arcabuco,2018,Primaria,0.000000
15087,Belén,2018,Primaria,0.004900
15090,Berbeo,2018,Primaria,0.050000
15092,Betéitiva,2018,Primaria,0.026800
15097,Boavita,2018,Primaria,0.007600
15104,Boyacá,2018,Primaria,0.005400
15106,Briceño,2018,Primaria,0.017800
15109,Buenavista,2018,Primaria,0.017700
15114,Busbanzá,2018,Primaria,0.000000
15131,Caldas,2018,Primaria,0.024200
15135,Campohermoso,2018,Primaria,0.004700
15162,Cerinza,2018,Primaria,0.000000
15172,Chinavita,2018,Primaria,0.026700
15176,Chiquinquirá,2018,Primaria,0.004500
15180,Chiscas,2018,Primaria,0.000000
15183,Chita,2018,Primaria,0.010300
15185,Chitaraque,2018,Primaria,0.000000
15187,Chivatá,2018,Primaria,0.054200
15189,Ciénega,2018,Primaria,0.020300
15204,Cómbita,2018,Primaria,0.040400
15212,Coper,2018,Primaria,0.000000
15215,Corrales,2018,Primaria,0.026200
15218,Covarachía,2018,Primaria,0.048100
15223,Cubará,2018,Primaria,0.041400
15224,Cucaita,2018,Primaria,0.015200
15226,Cuítiva,2018,Primaria,0.000000
15232,Chíquiza,2018,Primaria,0.000000
15236,Chivor,2018,Primaria,0.019600
15238,Duitama,2018,Primaria,0.030800
15244,El Cocuy,2018,Primaria,0.014100
15248,El Espino,2018,Primaria,0.000000
15272,Firavitoba,2018,Primaria,0.008600
15276,Floresta,2018,Primaria,0.000000
15293,Gachantivá,2018,Primaria,0.000000
15296,Gameza,2018,Primaria,0.018100
15299,Garagoa,2018,Primaria,0.019000
15317,Guacamayas,2018,Primaria,0.000000
15322,Guateque,2018,Primaria,0.001600
15325,Guayatá,2018,Primaria,0.000000
15332,Güicán,2018,Primaria,0.000000
15362,Iza,2018,Primaria,0.012200
15367,Jenesano,2018,Primaria,0.008000
15368,Jericó,2018,Primaria,0.000000
15377,Labranzagrande,2018,Primaria,0.018900
15380,La Capilla,2018,Primaria,0.000000
15401,La Victoria,2018,Primaria,0.000000
15403,La Uvita,2018,Primaria,0.000000
15407,Villa de Leyva,2018,Primaria,0.013800
15425,Macanal,2018,Primaria,0.000000
15442,Maripí,2018,Primaria,0.002500
15455,Miraflores,2018,Primaria,0.008800
15464,Mongua,2018,Primaria,0.007400
15466,Monguí,2018,Primaria,0.000000
15469,Moniquirá,2018,Primaria,0.003200
15476,Motavita,2018,Primaria,0.002500
15480,Muzo,2018,Primaria,0.001400
15491,Nobsa,2018,Primaria,0.001200
15494,Nuevo Colón,2018,Primaria,0.005100
15500,Oicatá,2018,Primaria,0.000000
15507,Otanche,2018,Primaria,0.005000
15511,Pachavita,2018,Primaria,0.048500
15514,Páez,2018,Primaria,0.000000
15516,Paipa,2018,Primaria,0.008700
15518,Pajarito,2018,Primaria,0.011200
15522,Panqueba,2018,Primaria,0.000000
15531,Pauna,2018,Primaria,0.000000
15533,Paya,2018,Primaria,0.009500
15537,Paz de Río,2018,Primaria,0.000000
15542,Pesca,2018,Primaria,0.003300
15550,Pisba,2018,Primaria,0.000000
15572,Puerto Boyacá,2018,Primaria,0.014600
15580,Quípama,2018,Primaria,0.030900
15599,Ramiriquí,2018,Primaria,0.000000
15600,Ráquira,2018,Primaria,0.032300
15621,Rondón,2018,Primaria,0.054100
15632,Saboyá,2018,Primaria,0.007800
15638,Sáchica,2018,Primaria,0.013000
15646,Samacá,2018,Primaria,0.003900
15660,San Eduardo,2018,Primaria,0.008900
15664,San José de Pare,2018,Primaria,0.003000
15667,San Luis de Gaceno,2018,Primaria,0.036800
15673,San Mateo,2018,Primaria,0.003800
15676,San Miguel de Sema,2018,Primaria,0.015200
15681,San Pablo de Borbur,2018,Primaria,0.005600
15686,Santana,2018,Primaria,0.072800
15690,Santa María,2018,Primaria,0.035700
15693,Santa Rosa de Viterbo,2018,Primaria,0.002900
15696,Santa Sofía,2018,Primaria,0.000000
15720,Sativanorte,2018,Primaria,0.000000
15723,Sativasur,2018,Primaria,0.000000
15740,Siachoque,2018,Primaria,0.019400
15753,Soatá,2018,Primaria,0.000000
15755,Socotá,2018,Primaria,0.005800
15757,Socha,2018,Primaria,0.004900
15759,Sogamoso,2018,Primaria,0.018900
15761,Somondoco,2018,Primaria,0.000000
15762,Sora,2018,Primaria,0.000000
15763,Sotaquirá,2018,Primaria,0.001500
15764,Soracá,2018,Primaria,0.000000
15774,Susacón,2018,Primaria,0.000000
15776,Sutamarchán,2018,Primaria,0.000000
15778,Sutatenza,2018,Primaria,0.005500
15790,Tasco,2018,Primaria,0.000000
15798,Tenza,2018,Primaria,0.000000
15804,Tibaná,2018,Primaria,0.000000
15806,Tibasosa,2018,Primaria,0.004000
15808,Tinjacá,2018,Primaria,0.000000
15810,Tipacoque,2018,Primaria,0.003700
15814,Toca,2018,Primaria,0.011700
15816,Togüí,2018,Primaria,0.016900
15820,Tópaga,2018,Primaria,0.003200
15822,Tota,2018,Primaria,0.000000
15832,Tununguá,2018,Primaria,0.000000
15835,Turmequé,2018,Primaria,0.013100
15837,Tuta,2018,Primaria,0.001400
15839,Tutazá,2018,Primaria,0.000000
15842,Umbita,2018,Primaria,0.000000
15861,Ventaquemada,2018,Primaria,0.000000
15879,Viracachá,2018,Primaria,0.005800
15897,Zetaquira,2018,Primaria,0.000000
15001,Tunja,2018,Secundaria,0.055800
15022,Almeida,2018,Secundaria,0.000000
15047,Aquitania,2018,Secundaria,0.034500
15051,Arcabuco,2018,Secundaria,0.000000
15087,Belén,2018,Secundaria,0.020400
15090,Berbeo,2018,Secundaria,0.018900
15092,Betéitiva,2018,Secundaria,0.023500
15097,Boavita,2018,Secundaria,0.021900
15104,Boyacá,2018,Secundaria,0.010100
15106,Briceño,2018,Secundaria,0.033300
15109,Buenavista,2018,Secundaria,0.014500
15114,Busbanzá,2018,Secundaria,0.000000
15131,Caldas,2018,Secundaria,0.049500
15135,Campohermoso,2018,Secundaria,0.006300
15162,Cerinza,2018,Secundaria,0.000000
15172,Chinavita,2018,Secundaria,0.051500
15176,Chiquinquirá,2018,Secundaria,0.018300
15180,Chiscas,2018,Secundaria,0.008400
15183,Chita,2018,Secundaria,0.014300
15185,Chitaraque,2018,Secundaria,0.000000
15187,Chivatá,2018,Secundaria,0.012700
15189,Ciénega,2018,Secundaria,0.016000
15204,Cómbita,2018,Secundaria,0.097500
15212,Coper,2018,Secundaria,0.000000
15215,Corrales,2018,Secundaria,0.033100
15218,Covarachía,2018,Secundaria,0.026700
15223,Cubará,2018,Secundaria,0.006000
15224,Cucaita,2018,Secundaria,0.003600
15226,Cuítiva,2018,Secundaria,0.000000
15232,Chíquiza,2018,Secundaria,0.000000
15236,Chivor,2018,Secundaria,0.033900
15238,Duitama,2018,Secundaria,0.042400
15244,El Cocuy,2018,Secundaria,0.021400
15248,El Espino,2018,Secundaria,0.011400
15272,Firavitoba,2018,Secundaria,0.016000
15276,Floresta,2018,Secundaria,0.000000
15293,Gachantivá,2018,Secundaria,0.000000
15296,Gameza,2018,Secundaria,0.016100
15299,Garagoa,2018,Secundaria,0.009500
15317,Guacamayas,2018,Secundaria,0.000000
15322,Guateque,2018,Secundaria,0.011900
15325,Guayatá,2018,Secundaria,0.015100
15332,Güicán,2018,Secundaria,0.000000
15362,Iza,2018,Secundaria,0.116300
15367,Jenesano,2018,Secundaria,0.000000
15368,Jericó,2018,Secundaria,0.000000
15377,Labranzagrande,2018,Secundaria,0.094200
15380,La Capilla,2018,Secundaria,0.013400
15401,La Victoria,2018,Secundaria,0.000000
15403,La Uvita,2018,Secundaria,0.000000
15407,Villa de Leyva,2018,Secundaria,0.017600
15425,Macanal,2018,Secundaria,0.000000
15442,Maripí,2018,Secundaria,0.002300
15455,Miraflores,2018,Secundaria,0.018900
15464,Mongua,2018,Secundaria,0.007100
15466,Monguí,2018,Secundaria,0.000000
15469,Moniquirá,2018,Secundaria,0.007700
15476,Motavita,2018,Secundaria,0.003100
15480,Muzo,2018,Secundaria,0.000000
15491,Nobsa,2018,Secundaria,0.015600
15494,Nuevo Colón,2018,Secundaria,0.009400
15500,Oicatá,2018,Secundaria,0.000000
15507,Otanche,2018,Secundaria,0.000000
15511,Pachavita,2018,Secundaria,0.180300
15514,Páez,2018,Secundaria,0.000000
15516,Paipa,2018,Secundaria,0.014600
15518,Pajarito,2018,Secundaria,0.074300
15522,Panqueba,2018,Secundaria,0.021700
15531,Pauna,2018,Secundaria,0.001800
15533,Paya,2018,Secundaria,0.034500
15537,Paz de Río,2018,Secundaria,0.000000
15542,Pesca,2018,Secundaria,0.009200
15550,Pisba,2018,Secundaria,0.000000
15572,Puerto Boyacá,2018,Secundaria,0.016500
15580,Quípama,2018,Secundaria,0.024200
15599,Ramiriquí,2018,Secundaria,0.001400
15600,Ráquira,2018,Secundaria,0.056000
15621,Rondón,2018,Secundaria,0.173700
15632,Saboyá,2018,Secundaria,0.010600
15638,Sáchica,2018,Secundaria,0.030900
15646,Samacá,2018,Secundaria,0.001400
15660,San Eduardo,2018,Secundaria,0.000000
15664,San José de Pare,2018,Secundaria,0.003900
15667,San Luis de Gaceno,2018,Secundaria,0.081600
15673,San Mateo,2018,Secundaria,0.004300
15676,San Miguel de Sema,2018,Secundaria,0.037500
15681,San Pablo de Borbur,2018,Secundaria,0.010100
15686,Santana,2018,Secundaria,0.104300
15690,Santa María,2018,Secundaria,0.046600
15693,Santa Rosa de Viterbo,2018,Secundaria,0.001700
15696,Santa Sofía,2018,Secundaria,0.005300
15720,Sativanorte,2018,Secundaria,0.030300
15723,Sativasur,2018,Secundaria,0.000000
15740,Siachoque,2018,Secundaria,0.048300
15753,Soatá,2018,Secundaria,0.001700
15755,Socotá,2018,Secundaria,0.007800
15757,Socha,2018,Secundaria,0.008300
15759,Sogamoso,2018,Secundaria,0.037500
15761,Somondoco,2018,Secundaria,0.000000
15762,Sora,2018,Secundaria,0.000000
15763,Sotaquirá,2018,Secundaria,0.003800
15764,Soracá,2018,Secundaria,0.003200
15774,Susacón,2018,Secundaria,0.000000
15776,Sutamarchán,2018,Secundaria,0.041500
15778,Sutatenza,2018,Secundaria,0.000000
15790,Tasco,2018,Secundaria,0.000000
15798,Tenza,2018,Secundaria,0.000000
15804,Tibaná,2018,Secundaria,0.001900
15806,Tibasosa,2018,Secundaria,0.030900
15808,Tinjacá,2018,Secundaria,0.000000
15810,Tipacoque,2018,Secundaria,0.004900
15814,Toca,2018,Secundaria,0.034100
15816,Togüí,2018,Secundaria,0.038600
15820,Tópaga,2018,Secundaria,0.043900
15822,Tota,2018,Secundaria,0.002900
15832,Tununguá,2018,Secundaria,0.000000
15835,Turmequé,2018,Secundaria,0.000000
15837,Tuta,2018,Secundaria,0.000000
15839,Tutazá,2018,Secundaria,0.000000
15842,Umbita,2018,Secundaria,0.000000
15861,Ventaquemada,2018,Secundaria,0.000000
15879,Viracachá,2018,Secundaria,0.006000
15897,Zetaquira,2018,Secundaria,0.016300
15001,Tunja,2018,Edu_Media,0.023600
15022,Almeida,2018,Edu_Media,0.000000
15047,Aquitania,2018,Edu_Media,0.052400
15051,Arcabuco,2018,Edu_Media,0.000000
15087,Belén,2018,Edu_Media,0.025300
15090,Berbeo,2018,Edu_Media,0.000000
15092,Betéitiva,2018,Edu_Media,0.000000
15097,Boavita,2018,Edu_Media,0.036600
15104,Boyacá,2018,Edu_Media,0.008100
15106,Briceño,2018,Edu_Media,0.000000
15109,Buenavista,2018,Edu_Media,0.000000
15114,Busbanzá,2018,Edu_Media,0.000000
15131,Caldas,2018,Edu_Media,0.013500
15135,Campohermoso,2018,Edu_Media,0.000000
15162,Cerinza,2018,Edu_Media,0.000000
15172,Chinavita,2018,Edu_Media,0.023500
15176,Chiquinquirá,2018,Edu_Media,0.002500
15180,Chiscas,2018,Edu_Media,0.000000
15183,Chita,2018,Edu_Media,0.010800
15185,Chitaraque,2018,Edu_Media,0.000000
15187,Chivatá,2018,Edu_Media,0.000000
15189,Ciénega,2018,Edu_Media,0.000000
15204,Cómbita,2018,Edu_Media,0.031400
15212,Coper,2018,Edu_Media,0.000000
15215,Corrales,2018,Edu_Media,0.016900
15218,Covarachía,2018,Edu_Media,0.014100
15223,Cubará,2018,Edu_Media,0.009400
15224,Cucaita,2018,Edu_Media,0.000000
15226,Cuítiva,2018,Edu_Media,0.000000
15232,Chíquiza,2018,Edu_Media,0.000000
15236,Chivor,2018,Edu_Media,0.048800
15238,Duitama,2018,Edu_Media,0.014800
15244,El Cocuy,2018,Edu_Media,0.008800
15248,El Espino,2018,Edu_Media,0.000000
15272,Firavitoba,2018,Edu_Media,0.000000
15276,Floresta,2018,Edu_Media,0.000000
15293,Gachantivá,2018,Edu_Media,0.000000
15296,Gameza,2018,Edu_Media,0.000000
15299,Garagoa,2018,Edu_Media,0.000000
15317,Guacamayas,2018,Edu_Media,0.000000
15322,Guateque,2018,Edu_Media,0.010600
15325,Guayatá,2018,Edu_Media,0.000000
15332,Güicán,2018,Edu_Media,0.000000
15362,Iza,2018,Edu_Media,0.000000
15367,Jenesano,2018,Edu_Media,0.011300
15368,Jericó,2018,Edu_Media,0.000000
15377,Labranzagrande,2018,Edu_Media,0.037700
15380,La Capilla,2018,Edu_Media,0.000000
15401,La Victoria,2018,Edu_Media,0.000000
15403,La Uvita,2018,Edu_Media,0.000000
15407,Villa de Leyva,2018,Edu_Media,0.007800
15425,Macanal,2018,Edu_Media,0.000000
15442,Maripí,2018,Edu_Media,0.005700
15455,Miraflores,2018,Edu_Media,0.000000
15464,Mongua,2018,Edu_Media,0.000000
15466,Monguí,2018,Edu_Media,0.000000
15469,Moniquirá,2018,Edu_Media,0.001800
15476,Motavita,2018,Edu_Media,0.000000
15480,Muzo,2018,Edu_Media,0.000000
15491,Nobsa,2018,Edu_Media,0.000000
15494,Nuevo Colón,2018,Edu_Media,0.000000
15500,Oicatá,2018,Edu_Media,0.000000
15507,Otanche,2018,Edu_Media,0.000000
15511,Pachavita,2018,Edu_Media,0.020400
15514,Páez,2018,Edu_Media,0.013300
15516,Paipa,2018,Edu_Media,0.012600
15518,Pajarito,2018,Edu_Media,0.033900
15522,Panqueba,2018,Edu_Media,0.000000
15531,Pauna,2018,Edu_Media,0.004100
15533,Paya,2018,Edu_Media,0.000000
15537,Paz de Río,2018,Edu_Media,0.000000
15542,Pesca,2018,Edu_Media,0.006100
15550,Pisba,2018,Edu_Media,0.000000
15572,Puerto Boyacá,2018,Edu_Media,0.005300
15580,Quípama,2018,Edu_Media,0.006800
15599,Ramiriquí,2018,Edu_Media,0.000000
15600,Ráquira,2018,Edu_Media,0.007400
15621,Rondón,2018,Edu_Media,0.031700
15632,Saboyá,2018,Edu_Media,0.014500
15638,Sáchica,2018,Edu_Media,0.000000
15646,Samacá,2018,Edu_Media,0.000000
15660,San Eduardo,2018,Edu_Media,0.000000
15664,San José de Pare,2018,Edu_Media,0.000000
15667,San Luis de Gaceno,2018,Edu_Media,0.047900
15673,San Mateo,2018,Edu_Media,0.000000
15676,San Miguel de Sema,2018,Edu_Media,0.000000
15681,San Pablo de Borbur,2018,Edu_Media,0.000000
15686,Santana,2018,Edu_Media,0.000000
15690,Santa María,2018,Edu_Media,0.000000
15693,Santa Rosa de Viterbo,2018,Edu_Media,0.000000
15696,Santa Sofía,2018,Edu_Media,0.014300
15720,Sativanorte,2018,Edu_Media,0.020000
15723,Sativasur,2018,Edu_Media,0.000000
15740,Siachoque,2018,Edu_Media,0.004300
15753,Soatá,2018,Edu_Media,0.000000
15755,Socotá,2018,Edu_Media,0.000000
15757,Socha,2018,Edu_Media,0.000000
15759,Sogamoso,2018,Edu_Media,0.013200
15761,Somondoco,2018,Edu_Media,0.000000
15762,Sora,2018,Edu_Media,0.000000
15763,Sotaquirá,2018,Edu_Media,0.005600
15764,Soracá,2018,Edu_Media,0.000000
15774,Susacón,2018,Edu_Media,0.000000
15776,Sutamarchán,2018,Edu_Media,0.051300
15778,Sutatenza,2018,Edu_Media,0.000000
15790,Tasco,2018,Edu_Media,0.000000
15798,Tenza,2018,Edu_Media,0.000000
15804,Tibaná,2018,Edu_Media,0.000000
15806,Tibasosa,2018,Edu_Media,0.024500
15808,Tinjacá,2018,Edu_Media,0.000000
15810,Tipacoque,2018,Edu_Media,0.000000
15814,Toca,2018,Edu_Media,0.023400
15816,Togüí,2018,Edu_Media,0.000000
15820,Tópaga,2018,Edu_Media,0.023800
15822,Tota,2018,Edu_Media,0.000000
15832,Tununguá,2018,Edu_Media,0.000000
15835,Turmequé,2018,Edu_Media,0.000000
15837,Tuta,2018,Edu_Media,0.000000
15839,Tutazá,2018,Edu_Media,0.000000
15842,Umbita,2018,Edu_Media,0.000000
15861,Ventaquemada,2018,Edu_Media,0.000000
15879,Viracachá,2018,Edu_Media,0.000000
15897,Zetaquira,2018,Edu_Media,0.020300
15001,Tunja,2019,Total,0.036700
15022,Almeida,2019,Total,0.000000
15047,Aquitania,2019,Total,0.036300
15051,Arcabuco,2019,Total,0.001800
15087,Belén,2019,Total,0.004000
15090,Berbeo,2019,Total,0.017700
15092,Betéitiva,2019,Total,0.083300
15097,Boavita,2019,Total,0.002000
15104,Boyacá,2019,Total,0.001200
15106,Briceño,2019,Total,0.024800
15109,Buenavista,2019,Total,0.023000
15114,Busbanzá,2019,Total,0.009300
15131,Caldas,2019,Total,0.029500
15135,Campohermoso,2019,Total,0.018500
15162,Cerinza,2019,Total,0.000000
15172,Chinavita,2019,Total,0.066000
15176,Chiquinquirá,2019,Total,0.018400
15180,Chiscas,2019,Total,0.001500
15183,Chita,2019,Total,0.004600
15185,Chitaraque,2019,Total,0.000000
15187,Chivatá,2019,Total,0.026300
15189,Ciénega,2019,Total,0.021900
15204,Cómbita,2019,Total,0.080100
15212,Coper,2019,Total,0.019000
15215,Corrales,2019,Total,0.002300
15218,Covarachía,2019,Total,0.025500
15223,Cubará,2019,Total,0.079400
15224,Cucaita,2019,Total,0.015100
15226,Cuítiva,2019,Total,0.000000
15232,Chíquiza,2019,Total,0.001200
15236,Chivor,2019,Total,0.032700
15238,Duitama,2019,Total,0.031000
15244,El Cocuy,2019,Total,0.019900
15248,El Espino,2019,Total,0.006100
15272,Firavitoba,2019,Total,0.003700
15276,Floresta,2019,Total,0.002000
15293,Gachantivá,2019,Total,0.001700
15296,Gameza,2019,Total,0.004200
15299,Garagoa,2019,Total,0.005300
15317,Guacamayas,2019,Total,0.004000
15322,Guateque,2019,Total,0.000600
15325,Guayatá,2019,Total,0.016500
15332,Güicán,2019,Total,0.000000
15362,Iza,2019,Total,0.087200
15367,Jenesano,2019,Total,0.000000
15368,Jericó,2019,Total,0.001300
15377,Labranzagrande,2019,Total,0.009600
15380,La Capilla,2019,Total,0.007700
15401,La Victoria,2019,Total,0.000000
15403,La Uvita,2019,Total,0.004300
15407,Villa de Leyva,2019,Total,0.007900
15425,Macanal,2019,Total,0.000000
15442,Maripí,2019,Total,0.018000
15455,Miraflores,2019,Total,0.010500
15464,Mongua,2019,Total,0.003500
15466,Monguí,2019,Total,0.007800
15469,Moniquirá,2019,Total,0.015100
15476,Motavita,2019,Total,0.024400
15480,Muzo,2019,Total,0.002500
15491,Nobsa,2019,Total,0.035700
15494,Nuevo Colón,2019,Total,0.021800
15500,Oicatá,2019,Total,0.002600
15507,Otanche,2019,Total,0.021500
15511,Pachavita,2019,Total,0.051300
15514,Páez,2019,Total,0.000000
15516,Paipa,2019,Total,0.034400
15518,Pajarito,2019,Total,0.077700
15522,Panqueba,2019,Total,0.000000
15531,Pauna,2019,Total,0.000700
15533,Paya,2019,Total,0.021500
15537,Paz de Río,2019,Total,0.000000
15542,Pesca,2019,Total,0.003900
15550,Pisba,2019,Total,0.006200
15572,Puerto Boyacá,2019,Total,0.010900
