geo,Municipio,Año,Especie,Cantidad
15180,Chiscas,2020,Aves Traspatio,3600
15183,Chita,2020,Aves Traspatio,5000
15185,Chitaraque,2020,Aves Traspatio,530
15187,Chivatá,2020,Aves Traspatio,800
15189,Ciénega,2020,Aves Traspatio,1300
15204,Cómbita,2020,Aves Traspatio,2200
15212,Coper,2020,Aves Traspatio,12300
15215,Corrales,2020,Aves Traspatio,690
15218,Covarachía,2020,Aves Traspatio,2300
15223,Cubará,2020,Aves Traspatio,1400
15224,Cucaita,2020,Aves Traspatio,348
15226,Cuítiva,2020,Aves Traspatio,321
15232,Chíquiza,2020,Aves Traspatio,700
15236,Chivor,2020,Aves Traspatio,14760
15238,Duitama,2020,Aves Traspatio,1956
15244,El Cocuy,2020,Aves Traspatio,3300
15248,El Espino,2020,Aves Traspatio,2500
15272,Firavitoba,2020,Aves Traspatio,100
15276,Floresta,2020,Aves Traspatio,200
15293,Gachantivá,2020,Aves Traspatio,450
15296,Gámeza,2020,Aves Traspatio,300
15299,Garagoa,2020,Aves Traspatio,2480
15317,Guacamayas,2020,Aves Traspatio,1900
15322,Guateque,2020,Aves Traspatio,1300
15325,Guayatá,2020,Aves Traspatio,850
15332,Güicán,2020,Aves Traspatio,2450
15362,Iza,2020,Aves Traspatio,100
15367,Jenesano,2020,Aves Traspatio,580
15368,Jericó,2020,Aves Traspatio,500
15377,Labranzagrande,2020,Aves Traspatio,340
15380,La Capilla,2020,Aves Traspatio,765
15401,La Victoria,2020,Aves Traspatio,470
15403,La Uvita,2020,Aves Traspatio,2980
15407,Villa de Leiva,2020,Aves Traspatio,340
15425,Macanal,2020,Aves Traspatio,120
15442,Maripí,2020,Aves Traspatio,340
15455,Miraflores,2020,Aves Traspatio,500
15464,Mongua,2020,Aves Traspatio,700
15466,Monguí,2020,Aves Traspatio,400
15469,Moniquirá,2020,Aves Traspatio,210
15476,Motavita,2020,Aves Traspatio,400
15480,Muzo,2020,Aves Traspatio,420
15491,Nobsa,2020,Aves Traspatio,250
15494,Nuevo Colón,2020,Aves Traspatio,435
15500,Oicatá,2020,Aves Traspatio,1250
15507,Otanche,2020,Aves Traspatio,500
15511,Pachavita,2020,Aves Traspatio,200
15514,Páez,2020,Aves Traspatio,250
15516,Paipa,2020,Aves Traspatio,210
15518,Pajarito,2020,Aves Traspatio,140
15522,Panqueba,2020,Aves Traspatio,2500
15531,Pauna,2020,Aves Traspatio,180
15533,Paya,2020,Aves Traspatio,200
15537,Paz de Río,2020,Aves Traspatio,115
15542,Pesca,2020,Aves Traspatio,145
15550,Pisba,2020,Aves Traspatio,170
15572,Puerto Boyacá,2020,Aves Traspatio,12100
15580,Quípama,2020,Aves Traspatio,350
15599,Ramiriquí,2020,Aves Traspatio,200
15600,Ráquira,2020,Aves Traspatio,450
15621,Rondón,2020,Aves Traspatio,550
15632,Saboyá,2020,Aves Traspatio,390
15638,Sáchica,2020,Aves Traspatio,17610
15646,Samacá,2020,Aves Traspatio,280
15660,San Eduardo,2020,Aves Traspatio,300
15664,San José de Pare,2020,Aves Traspatio,265
15667,San Luis de Gaceno,2020,Aves Traspatio,365
15673,San Mateo,2020,Aves Traspatio,2600
15676,San Miguel de Sema,2020,Aves Traspatio,240
15681,San Pablo de Borbur,2020,Aves Traspatio,400
15686,Santana,2020,Aves Traspatio,260
15690,Santa María,2020,Aves Traspatio,240
15693,Santa Rosa de Viterbo,2020,Aves Traspatio,120
15696,Santa Sofía,2020,Aves Traspatio,110
15720,Sativanorte,2020,Aves Traspatio,1890
15723,Sativasur,2020,Aves Traspatio,1900
15740,Siachoque,2020,Aves Traspatio,300
15753,Soatá,2020,Aves Traspatio,1500
15755,Socotá,2020,Aves Traspatio,240
15757,Socha,2020,Aves Traspatio,150
15759,Sogamoso,2020,Aves Traspatio,200
15761,Somondoco,2020,Aves Traspatio,130
15762,Sora,2020,Aves Traspatio,80
15763,Sotaquirá,2020,Aves Traspatio,87
15764,Soracá,2020,Aves Traspatio,230
15774,Susacón,2020,Aves Traspatio,2100
15776,Sutamarchán,2020,Aves Traspatio,230
15778,Sutatenza,2020,Aves Traspatio,250
15790,Tasco,2020,Aves Traspatio,450
15798,Tenza,2020,Aves Traspatio,320
15804,Tibaná,2020,Aves Traspatio,110
15806,Tibasosa,2020,Aves Traspatio,95
15808,Tinjacá,2020,Aves Traspatio,145
15810,Tipacoque,2020,Aves Traspatio,1790
15814,Toca,2020,Aves Traspatio,140
15816,Togüí,2020,Aves Traspatio,200
15820,Tópaga,2020,Aves Traspatio,300
15822,Tota,2020,Aves Traspatio,170
15832,Tununguá,2020,Aves Traspatio,150
15835,Turmequé,2020,Aves Traspatio,210
15837,Tuta,2020,Aves Traspatio,210
15839,Tutazá,2020,Aves Traspatio,200
15842,Úmbita,2020,Aves Traspatio,320
15861,Ventaquemada,2020,Aves Traspatio,380
15879,Viracachá,2020,Aves Traspatio,210
15897,Zetaquirá,2020,Aves Traspatio,510
15001,Tunja,2021,Aves Traspatio,600
15022,Almeida,2021,Aves Traspatio,220
15047,Aquitania,2021,Aves Traspatio,1980
15051,Arcabuco,2021,Aves Traspatio,350
15087,Belén,2021,Aves Traspatio,1200
15090,Berbeo,2021,Aves Traspatio,1500
15092,Betéitiva,2021,Aves Traspatio,5000
15097,Boavita,2021,Aves Traspatio,7000
15104,Boyacá,2021,Aves Traspatio,2400
15106,Briceño,2021,Aves Traspatio,7400
15109,Buenavista,2021,Aves Traspatio,500
15114,Busbanzá,2021,Aves Traspatio,1300
15131,Caldas,2021,Aves Traspatio,550
15135,Campohermoso,2021,Aves Traspatio,11000
15162,Cerinza,2021,Aves Traspatio,1600
15172,Chinavita,2021,Aves Traspatio,2100
15176,Chiquinquirá,2021,Aves Traspatio,4500
15180,Chiscas,2021,Aves Traspatio,3800
15183,Chita,2021,Aves Traspatio,5200
15185,Chitaraque,2021,Aves Traspatio,600
15187,Chivatá,2021,Aves Traspatio,900
15189,Ciénega,2021,Aves Traspatio,1350
15204,Cómbita,2021,Aves Traspatio,2250
15212,Coper,2021,Aves Traspatio,12500
15215,Corrales,2021,Aves Traspatio,700
15218,Covarachía,2021,Aves Traspatio,2450
15223,Cubará,2021,Aves Traspatio,1450
15224,Cucaita,2021,Aves Traspatio,400
15226,Cuítiva,2021,Aves Traspatio,360
15232,Chíquiza,2021,Aves Traspatio,750
15236,Chivor,2021,Aves Traspatio,14900
15238,Duitama,2021,Aves Traspatio,2100
15244,El Cocuy,2021,Aves Traspatio,3500
15248,El Espino,2021,Aves Traspatio,2600
15272,Firavitoba,2021,Aves Traspatio,110
15276,Floresta,2021,Aves Traspatio,230
15293,Gachantivá,2021,Aves Traspatio,480
15296,Gámeza,2021,Aves Traspatio,350
15299,Garagoa,2021,Aves Traspatio,2510
15317,Guacamayas,2021,Aves Traspatio,1950
15322,Guateque,2021,Aves Traspatio,1350
15325,Guayatá,2021,Aves Traspatio,900
15332,Güicán,2021,Aves Traspatio,2500
15362,Iza,2021,Aves Traspatio,110
15367,Jenesano,2021,Aves Traspatio,620
15368,Jericó,2021,Aves Traspatio,520
15377,Labranzagrande,2021,Aves Traspatio,360
15380,La Capilla,2021,Aves Traspatio,800
15401,La Victoria,2021,Aves Traspatio,500
15403,La Uvita,2021,Aves Traspatio,3100
15407,Villa de Leiva,2021,Aves Traspatio,350
15425,Macanal,2021,Aves Traspatio,130
15442,Maripí,2021,Aves Traspatio,360
15455,Miraflores,2021,Aves Traspatio,520
15464,Mongua,2021,Aves Traspatio,720
15466,Monguí,2021,Aves Traspatio,420
15469,Moniquirá,2021,Aves Traspatio,250
15476,Motavita,2021,Aves Traspatio,420
15480,Muzo,2021,Aves Traspatio,450
15491,Nobsa,2021,Aves Traspatio,260
15494,Nuevo Colón,2021,Aves Traspatio,480
15500,Oicatá,2021,Aves Traspatio,1300
15507,Otanche,2021,Aves Traspatio,510
15511,Pachavita,2021,Aves Traspatio,210
15514,Páez,2021,Aves Traspatio,260
15516,Paipa,2021,Aves Traspatio,220
15518,Pajarito,2021,Aves Traspatio,160
15522,Panqueba,2021,Aves Traspatio,2600
15531,Pauna,2021,Aves Traspatio,200
15533,Paya,2021,Aves Traspatio,210
15537,Paz de Río,2021,Aves Traspatio,130
15542,Pesca,2021,Aves Traspatio,160
15550,Pisba,2021,Aves Traspatio,180
15572,Puerto Boyacá,2021,Aves Traspatio,12500
15580,Quípama,2021,Aves Traspatio,360
15599,Ramiriquí,2021,Aves Traspatio,220
15600,Ráquira,2021,Aves Traspatio,500
15621,Rondón,2021,Aves Traspatio,580
15632,Saboyá,2021,Aves Traspatio,410
15638,Sáchica,2021,Aves Traspatio,18000
15646,Samacá,2021,Aves Traspatio,310
15660,San Eduardo,2021,Aves Traspatio,320
15664,San José de Pare,2021,Aves Traspatio,280
15667,San Luis de Gaceno,2021,Aves Traspatio,380
15673,San Mateo,2021,Aves Traspatio,2700
15676,San Miguel de Sema,2021,Aves Traspatio,260
15681,San Pablo de Borbur,2021,Aves Traspatio,420
15686,Santana,2021,Aves Traspatio,280
15690,Santa María,2021,Aves Traspatio,270
15693,Santa Rosa de Viterbo,2021,Aves Traspatio,130
15696,Santa Sofía,2021,Aves Traspatio,130
15720,Sativanorte,2021,Aves Traspatio,2000
15723,Sativasur,2021,Aves Traspatio,2000
15740,Siachoque,2021,Aves Traspatio,350
15753,Soatá,2021,Aves Traspatio,1600
15755,Socotá,2021,Aves Traspatio,260
15757,Socha,2021,Aves Traspatio,160
15759,Sogamoso,2021,Aves Traspatio,230
15761,Somondoco,2021,Aves Traspatio,150
15762,Sora,2021,Aves Traspatio,90
15763,Sotaquirá,2021,Aves Traspatio,95
15764,Soracá,2021,Aves Traspatio,250
15774,Susacón,2021,Aves Traspatio,2200
15776,Sutamarchán,2021,Aves Traspatio,260
15778,Sutatenza,2021,Aves Traspatio,270
15790,Tasco,2021,Aves Traspatio,470
15798,Tenza,2021,Aves Traspatio,350
15804,Tibaná,2021,Aves Traspatio,120
15806,Tibasosa,2021,Aves Traspatio,110
15808,Tinjacá,2021,Aves Traspatio,165
15810,Tipacoque,2021,Aves Traspatio,2000
15814,Toca,2021,Aves Traspatio,160
15816,Togüí,2021,Aves Traspatio,220
15820,Tópaga,2021,Aves Traspatio,320
15822,Tota,2021,Aves Traspatio,190
15832,Tununguá,2021,Aves Traspatio,175
15835,Turmequé,2021,Aves Traspatio,220
15837,Tuta,2021,Aves Traspatio,220
15839,Tutazá,2021,Aves Traspatio,220
15842,Úmbita,2021,Aves Traspatio,350
15861,Ventaquemada,2021,Aves Traspatio,400
15879,Viracachá,2021,Aves Traspatio,220
15897,Zetaquirá,2021,Aves Traspatio,530
