geo,Año,Desagregación,Producción
15491,2022,Tomate de árbol,40.000000
15491,2022,Uva,40.000000
15494,2022,Ciruela,5460.000000
15494,2022,Curuba,942.000000
15494,2022,Durazno o Albaricoque,288.000000
15494,2022,Feijoa,120.000000
15494,2022,Manzana,380.000000
15494,2022,Pera,8256.000000
15494,2022,Tomate de árbol,96.000000
15494,2022,Uchuva,126.000000
15500,2022,Arándano,4.000000
15500,2022,Durazno o Albaricoque,140.000000
15500,2022,Feijoa,3.000000
15500,2022,Fresa,580.800000
15500,2022,Higo,4.000000
15500,2022,Manzana,775.000000
15507,2022,Aguacate demás variedades,1208.000000
15507,2022,Limón Tahití,84.000000
15507,2022,Mandarina demás variedades,50.000000
15507,2022,Naranja demás variedades,135.000000
15507,2022,Plátano consumo interno,1790.000000
15511,2022,Aguacate Hass,2.000000
15511,2022,Aguacate demás variedades,3.000000
15511,2022,Banano consumo interno,184.000000
15511,2022,Lulo,40.000000
15511,2022,Mora,40.000000
15511,2022,Tomate de árbol,110.000000
15514,2022,Aguacate demás variedades,91.000000
15514,2022,Borojó,6.000000
15514,2022,Limón Mandarino,12.000000
15514,2022,Limón Tahití,0.000000
15514,2022,Lulo,72.000000
15514,2022,Naranja demás variedades,21.000000
15514,2022,Pitahaya,14.000000
15514,2022,Plátano consumo interno,175.000000
15514,2022,Zapote,12.000000
15516,2022,Arándano,0.000000
15516,2022,Ciruela,72.900000
15516,2022,Durazno o Albaricoque,553.500000
15516,2022,Gulupa o cholupa,38.700000
15516,2022,Mora,2601.440000
15516,2022,Tomate de árbol,27.600000
15518,2022,Aguacate demás variedades,171.000000
15518,2022,Arazá,5.000000
15518,2022,Banano consumo interno,12.000000
15518,2022,Chamba,10.000000
15518,2022,Granadilla,9.000000
15518,2022,Limón Mandarino,10.000000
15518,2022,Lulo,48.000000
15518,2022,Maracuyá,8.000000
15518,2022,Mora,14.000000
15518,2022,Naranja demás variedades,341.000000
15518,2022,Plátano consumo interno,136.000000
15518,2022,Tomate de árbol,9.000000
15518,2022,Zapote,88.000000
15522,2022,Aguacate demás variedades,4.000000
15522,2022,Granadilla,1.750000
15522,2022,Lulo,9.000000
15522,2022,Mora,6.000000
15522,2022,Tomate de árbol,32.550000
15531,2022,Aguacate demás variedades,3000.000000
15531,2022,Guanábana,2170.000000
15531,2022,Guayaba,1500.000000
15531,2022,Gulupa o cholupa,36.000000
15531,2022,Limón demás variedades,880.000000
15531,2022,Lulo,420.000000
15531,2022,Mandarina demás variedades,2210.000000
15531,2022,Mora,60.000000
15531,2022,Naranja demás variedades,4704.000000
15531,2022,Papaya demás variedades,34.000000
15531,2022,Piña demás variedades,20.000000
15531,2022,Pitahaya,1.000000
15531,2022,Plátano consumo interno,840.000000
15531,2022,Tomate de árbol,30.000000
15533,2022,Aguacate demás variedades,6.000000
15533,2022,Guanábana,4.000000
15533,2022,Guayaba,1.000000
15533,2022,Mandarina demás variedades,16.000000
15533,2022,Mango demás variedades,8.000000
15533,2022,Naranja demás variedades,6.000000
15533,2022,Plátano consumo interno,70.000000
15533,2022,Zapote,4.000000
15537,2022,Frambuesa,0.600000
15537,2022,Fresa,3.600000
15537,2022,Higo,2.200000
15537,2022,Mora,5.400000
15537,2022,Tomate de árbol,2.400000
15537,2022,Uva,2.000000
15550,2022,Guanábana,7.500000
15550,2022,Lulo,2.000000
15550,2022,Plátano consumo interno,196.000000
15572,2022,Aguacate demás variedades,129.500000
15572,2022,Limón demás variedades,84.000000
15572,2022,Papaya demás variedades,520.000000
15572,2022,Plátano consumo interno,2331.000000
15580,2022,Aguacate Papelillo,900.000000
15580,2022,Aguacate demás variedades,900.000000
15580,2022,Guanábana,200.000000
15580,2022,Limón demás variedades,945.000000
15580,2022,Plátano consumo interno,1500.000000
15599,2022,Durazno o Albaricoque,234.000000
15599,2022,Granadilla,45.000000
15599,2022,Gulupa o cholupa,112.000000
15599,2022,Lulo,209.000000
15599,2022,Manzana,0.000000
15599,2022,Mora,1008.000000
15599,2022,Tomate de árbol,3120.000000
15599,2022,Uchuva,900.000000
15600,2022,Agraz - Mortiño,570.000000
15600,2022,Curuba,12.000000
15600,2022,Durazno o Albaricoque,192.000000
15600,2022,Feijoa,16.000000
15600,2022,Guayaba,51.200000
15600,2022,Gulupa o cholupa,12.000000
15600,2022,Lulo,60.000000
15600,2022,Mora,77.000000
15600,2022,Tomate de árbol,65.000000
15600,2022,Uchuva,7.500000
15621,2022,Banano consumo interno,24.000000
15621,2022,Granadilla,39.000000
15621,2022,Limón Mandarino,0.100000
15621,2022,Limón Tahití,4.000000
15621,2022,Limón demás variedades,0.070000
15621,2022,Lulo,320.000000
15621,2022,Mandarina demás variedades,0.250000
15621,2022,Mora,117.000000
15621,2022,Naranja demás variedades,1.020000
15621,2022,Piña demás variedades,0.000000
15621,2022,Pitahaya,6.000000
15621,2022,Plátano consumo interno,144.000000
15621,2022,Tomate de árbol,144.000000
15632,2022,Curuba,18.000000
15632,2022,Gulupa o cholupa,0.000000
15632,2022,Lulo,0.000000
15632,2022,Mora,3744.000000
15632,2022,Tomate de árbol,2340.000000
15646,2022,Durazno o Albaricoque,0.000000
15646,2022,Fresa,15.000000
15646,2022,Granadilla,5.000000
15660,2022,Granadilla,126.000000
15660,2022,Guanábana,21.500000
15660,2022,Gulupa o cholupa,93.500000
15660,2022,Lulo,450.000000
15660,2022,Mora,28.000000
15660,2022,Pitahaya,75.000000
15660,2022,Tomate de árbol,675.000000
15664,2022,Aguacate demás variedades,52.000000
15664,2022,Banano consumo interno,0.000000
15664,2022,Feijoa,4.000000
15664,2022,Guanábana,1.000000
15664,2022,Guayaba,7.500000
15664,2022,Limón Mandarino,2.240000
15664,2022,Limón Tahití,57.800000
15664,2022,Limón demás variedades,5.800000
15664,2022,Mandarina demás variedades,21.190000
15664,2022,Mango demás variedades,4.000000
15664,2022,Naranja Valencia,10.890000
15664,2022,Naranja demás variedades,441.200000
15664,2022,Plátano consumo interno,420.000000
15664,2022,Zapote,0.750000
15667,2022,Aguacate demás variedades,7.000000
15667,2022,Arazá,3.000000
15667,2022,Mandarina demás variedades,35.000000
15667,2022,Naranja demás variedades,35.000000
15667,2022,Plátano consumo interno,469.000000
15673,2022,Aguacate demás variedades,16.000000
15673,2022,Chirimoya,137.500000
15673,2022,Durazno o Albaricoque,15.000000
15673,2022,Limón Mandarino,3.330000
15673,2022,Limón Tahití,846.670000
15673,2022,Limón demás variedades,28.980000
15673,2022,Mandarina demás variedades,107.820000
15673,2022,Naranja Valencia,2.430000
15673,2022,Naranja demás variedades,296.820000
15673,2022,Plátano consumo interno,260.000000
15676,2022,Agraz - Mortiño,144.000000
15676,2022,Curuba,25.000000
15676,2022,Durazno o Albaricoque,16.000000
15676,2022,Fresa,68.000000
15676,2022,Manzana,20.000000
15676,2022,Mora,64.000000
15681,2022,Aguacate demás variedades,384.000000
15681,2022,Guanábana,40.000000
15681,2022,Guayaba,36.000000
15681,2022,Limón Mandarino,5.000000
15681,2022,Limón Tahití,12.000000
15681,2022,Limón demás variedades,10.500000
15681,2022,Lulo,12.000000
15681,2022,Mandarina demás variedades,72.000000
15681,2022,Maracuyá,9.000000
15681,2022,Mora,2.500000
15681,2022,Naranja Valencia,13.000000
15681,2022,Naranja demás variedades,300.000000
15681,2022,Pitahaya,56.000000
15681,2022,Plátano consumo interno,375.000000
15686,2022,Mandarina demás variedades,180.000000
15686,2022,Naranja demás variedades,300.000000
15686,2022,Plátano consumo interno,357.000000
15690,2022,Aguacate demás variedades,56.000000
15690,2022,Arazá,3.000000
15690,2022,Banano consumo interno,135.000000
15690,2022,Borojó,3.300000
15690,2022,Chamba,7.700000
15690,2022,Guayaba,5.400000
15690,2022,Limón Tahití,71.500000
15690,2022,Limón demás variedades,32.500000
15690,2022,Mandarina demás variedades,40.000000
15690,2022,Mango demás variedades,17.500000
15690,2022,Naranja Valencia,50.000000
15690,2022,Naranja demás variedades,25.000000
15690,2022,Papaya Hawaiana¬ Maradol¬ Melona¬ Redonda y/o Tainung,27.500000
15690,2022,Plátano consumo interno,440.000000
15690,2022,Zapote,11.500000
15693,2022,Arándano,8.000000
15693,2022,Uchuva,135.000000
15696,2022,Arándano,6.000000
15696,2022,Curuba,42.000000
15696,2022,Durazno o Albaricoque,10.000000
15720,2022,Aguacate demás variedades,1.000000
15720,2022,Guayaba,1.000000
15720,2022,Lulo,42.000000
15720,2022,Mandarina demás variedades,2.000000
15720,2022,Mora,3.000000
15720,2022,Naranja demás variedades,1.000000
15720,2022,Plátano consumo interno,2.000000
15720,2022,Uchuva,2.000000
15723,2022,Fresa,0.000000
15723,2022,Lulo,0.000000
15723,2022,Mora,9.000000
15740,2022,Curuba,24.000000
15740,2022,Feijoa,24.000000
15740,2022,Fresa,96.000000
15753,2022,Aguacate demás variedades,80.000000
15753,2022,Dátil,56.000000
15753,2022,Durazno o Albaricoque,288.000000
15753,2022,Fresa,30.000000
15753,2022,Granadilla,100.000000
15753,2022,Limón demás variedades,132.000000
15753,2022,Lulo,60.000000
15753,2022,Mandarina demás variedades,160.000000
15753,2022,Mango demás variedades,190.000000
15753,2022,Maracuyá,90.000000
15753,2022,Mora,50.000000
15753,2022,Naranja demás variedades,120.000000
15753,2022,Papaya demás variedades,120.000000
15753,2022,Plátano consumo interno,96.000000
15753,2022,Tomate de árbol,75.000000
15753,2022,Zapote,40.000000
15755,2022,Aguacate demás variedades,6.780000
15755,2022,Guayaba,15.000000
15757,2022,Brevo,0.000000
15757,2022,Durazno o Albaricoque,0.000000
15759,2022,Curuba,3.000000
15759,2022,Feijoa,30.000000
15759,2022,Fresa,54.000000
15759,2022,Mora,2.400000
15759,2022,Tomate de árbol,1.600000
15759,2022,Uchuva,5.000000
15761,2022,Aguacate Hass,0.000000
15761,2022,Banano consumo interno,14.000000
15761,2022,Granadilla,0.000000
15761,2022,Gulupa o cholupa,40.000000
15761,2022,Limón Tahití,12.000000
15761,2022,Plátano consumo interno,12.000000
15763,2022,Arándano,1072.500000
15763,2022,Ciruela,975.000000
15763,2022,Durazno o Albaricoque,1914.000000
15763,2022,Frambuesa,2.550000
15763,2022,Mora,420.000000
15764,2022,Tomate de árbol,972.000000
15774,2022,Agraz - Mortiño,3.500000
15774,2022,Arándano,13.730000
15774,2022,Durazno o Albaricoque,357.500000
15774,2022,Feijoa,15.660000
15774,2022,Fresa,73.200000
15774,2022,Lulo,49.920000
15774,2022,Manzana,9.600000
15774,2022,Pera,9.430000
15774,2022,Tomate de árbol,215.800000
15776,2022,Arándano,40.000000
15776,2022,Curuba,642.000000
15776,2022,Fresa,167.700000
15776,2022,Gulupa o cholupa,1260.000000
15776,2022,Higo,10.200000
15776,2022,Tomate de árbol,326.000000
15776,2022,Uva,48.000000
15778,2022,Aguacate Hass,14.000000
15778,2022,Banano consumo interno,10.000000
15778,2022,Durazno o Albaricoque,15.000000
15778,2022,Granadilla,10.000000
15778,2022,Lulo,123.750000
15778,2022,Macadamia,6.000000
15778,2022,Maracuyá,14.000000
15778,2022,Mora,9.000000
15778,2022,Plátano consumo interno,9.350000
15790,2022,Arándano,0.000000
15790,2022,Ciruela,27.000000
15790,2022,Durazno o Albaricoque,81.000000
15790,2022,Manzana,17.000000
15790,2022,Pera,54.000000
15798,2022,Banano consumo interno,60.200000
15798,2022,Gulupa o cholupa,125.000000
15798,2022,Lulo,63.000000
15798,2022,Maracuyá,144.000000
15804,2022,Aguacate Hass,144.000000
15804,2022,Ciruela,2675.000000
15804,2022,Curuba,160.000000
15804,2022,Durazno o Albaricoque,814.000000
15804,2022,Feijoa,612.000000
15804,2022,Lulo,696.000000
15804,2022,Manzana,11160.000000
15804,2022,Pera,19456.000000
15804,2022,Tomate de árbol,792.000000
15804,2022,Uchuva,336.000000
15806,2022,Durazno o Albaricoque,16.000000
15806,2022,Feijoa,184.000000
15806,2022,Higo,12.000000
15806,2022,Manzana,0.000000
15808,2022,Curuba,63.000000
15808,2022,Durazno o Albaricoque,21.000000
15808,2022,Fresa,70.000000
15808,2022,Gulupa o cholupa,16.000000
15808,2022,Mora,21.000000
15808,2022,Tomate de árbol,36.000000
15810,2022,Aguacate demás variedades,40.000000
15810,2022,Durazno o Albaricoque,2400.000000
15810,2022,Mango demás variedades,27.000000
15814,2022,Fresa,1295.000000
15816,2022,Aguacate demás variedades,80.000000
15816,2022,Banano consumo interno,187.500000
15816,2022,Plátano consumo interno,598.000000
15820,2022,Ciruela,9.380000
15820,2022,Durazno o Albaricoque,14.170000
15820,2022,Manzana,6.550000
15820,2022,Pera,24.150000
15820,2022,Tomate de árbol,270.000000
15822,2022,Fresa,114.000000
15822,2022,Uchuva,0.000000
15832,2022,Aguacate demás variedades,861.000000
15832,2022,Arazá,32.000000
15832,2022,Guanábana,4032.000000
15832,2022,Guayaba,4987.500000
15832,2022,Mandarina demás variedades,150.000000
15832,2022,Naranja demás variedades,90.000000
15832,2022,Pitahaya,28.000000
15832,2022,Plátano consumo interno,25.000000
15835,2022,Ciruela,3058.000000
15835,2022,Curuba,6213.000000
15835,2022,Durazno o Albaricoque,208.210000
15835,2022,Manzana,473.000000
15835,2022,Pera,60.000000
15835,2022,Tomate de árbol,378.000000
15837,2022,Arándano,50.000000
15837,2022,Ciruela,48.000000
15837,2022,Durazno o Albaricoque,429.000000
15837,2022,Fresa,1000.000000
15837,2022,Manzana,20.000000
15837,2022,Mora,50.000000
15837,2022,Tomate de árbol,75.000000
15837,2022,Uchuva,24.000000
15839,2022,Brevo,28.500000
15839,2022,Fresa,64.000000
15839,2022,Mora,19.000000
15839,2022,Pera,53.600000
15839,2022,Uchuva,6.750000
15842,2022,Aguacate demás variedades,0.240000
15842,2022,Arándano,10.000000
15842,2022,Ciruela,4.000000
15842,2022,Curuba,891.000000
15842,2022,Durazno o Albaricoque,3.000000
15842,2022,Fresa,87.500000
15842,2022,Granadilla,27.500000
15842,2022,Lulo,3.500000
15842,2022,Manzana,3.500000
15842,2022,Mora,37.800000
15842,2022,Tomate de árbol,301.000000
15842,2022,Uchuva,450.000000
15861,2022,Arándano,279.000000
15861,2022,Ciruela,12.000000
15861,2022,Mora,150.000000
15861,2022,Tomate de árbol,405.000000
15861,2022,Uchuva,1573.000000
15879,2022,Durazno o Albaricoque,5.850000
15879,2022,Feijoa,20.160000
15879,2022,Fresa,81.070000
15879,2022,Lulo,4.880000
15879,2022,Mora,195.700000
15879,2022,Tomate de árbol,261.250000
15879,2022,Uchuva,153.520000
15897,2022,Aguacate Hass,3.800000
15897,2022,Granadilla,76.500000
15897,2022,Gulupa o cholupa,273.000000
15897,2022,Lulo,111.000000
15897,2022,Mora,45.000000
15897,2022,Pitahaya,200.000000
15897,2022,Plátano consumo interno,390.000000
