Año,geo,Zona,Grado,Número
2020,15755,Rural,Primero,111
2020,15755,Rural,Quinto,94
2020,15755,Rural,Segundo,98
2020,15755,Rural,Septimo,62
2020,15755,Rural,Sexto,61
2020,15755,Rural,Tercero,104
2020,15755,Rural,Transición,84
2020,15755,Urbana,Cuarto,44
2020,15755,Urbana,Decimo,52
2020,15755,Urbana,Noveno,58
2020,15755,Urbana,Octavo,78
2020,15755,Urbana,Once,48
2020,15755,Urbana,Primero,43
2020,15755,Urbana,Quinto,43
2020,15755,Urbana,Segundo,32
2020,15755,Urbana,Septimo,87
2020,15755,Urbana,Sexto,95
2020,15755,Urbana,Tercero,32
2020,15755,Urbana,Transición,37
2020,15757,Rural,Ciclo 6 Adultos,26
2020,15757,Rural,Cuarto,54
2020,15757,Rural,Decimo,15
2020,15757,Rural,Noveno,10
2020,15757,Rural,Octavo,25
2020,15757,Rural,Once,11
2020,15757,Rural,Primero,53
2020,15757,Rural,Quinto,58
2020,15757,Rural,Segundo,55
2020,15757,Rural,Septimo,30
2020,15757,Rural,Sexto,39
2020,15757,Rural,Tercero,59
2020,15757,Rural,Transición,30
2020,15757,Urbana,12º Normal,37
2020,15757,Urbana,13º Normal,22
2020,15757,Urbana,Ciclo 6 Adultos,69
2020,15757,Urbana,Cuarto,105
2020,15757,Urbana,Decimo,122
2020,15757,Urbana,Jardín I,31
2020,15757,Urbana,Noveno,109
2020,15757,Urbana,Octavo,141
2020,15757,Urbana,Once,95
2020,15757,Urbana,Prejardín,4
2020,15757,Urbana,Primero,119
2020,15757,Urbana,Quinto,126
2020,15757,Urbana,Segundo,95
2020,15757,Urbana,Septimo,155
2020,15757,Urbana,Sexto,171
2020,15757,Urbana,Tercero,86
2020,15757,Urbana,Transición,95
2020,15759,Rural,Cuarto,344
2020,15759,Rural,Decimo,83
2020,15759,Rural,Jardín I,50
2020,15759,Rural,Noveno,112
2020,15759,Rural,Octavo,140
2020,15759,Rural,Once,93
2020,15759,Rural,Prejardín,21
2020,15759,Rural,Primero,295
2020,15759,Rural,Quinto,353
2020,15759,Rural,Segundo,358
2020,15759,Rural,Septimo,126
2020,15759,Rural,Sexto,169
2020,15759,Rural,Tercero,309
2020,15759,Rural,Transición,274
2020,15759,Urbana,Ciclo 1 Adultos,11
2020,15759,Urbana,Ciclo 2 Adultos,11
2020,15759,Urbana,Ciclo 3 Adultos,228
2020,15759,Urbana,Ciclo 4 Adultos,366
2020,15759,Urbana,Ciclo 5 Adultos,247
2020,15759,Urbana,Ciclo 6 Adultos,431
2020,15759,Urbana,Cuarto,1863
2020,15759,Urbana,Decimo,2125
2020,15759,Urbana,Jardín I,560
2020,15759,Urbana,Noveno,2104
2020,15759,Urbana,Octavo,2290
2020,15759,Urbana,Once,1792
2020,15759,Urbana,Prejardín,301
2020,15759,Urbana,Primero,1777
2020,15759,Urbana,Quinto,2063
2020,15759,Urbana,Segundo,1803
2020,15759,Urbana,Septimo,2430
2020,15759,Urbana,Sexto,2515
2020,15759,Urbana,Tercero,1789
2020,15759,Urbana,Transición,1632
2020,15761,Rural,12º Normal,59
2020,15761,Rural,13º Normal,20
2020,15761,Rural,Cuarto,15
2020,15761,Rural,Decimo,30
2020,15761,Rural,Noveno,22
2020,15761,Rural,Octavo,22
2020,15761,Rural,Once,23
2020,15761,Rural,Primero,13
2020,15761,Rural,Quinto,11
2020,15761,Rural,Segundo,20
2020,15761,Rural,Septimo,14
2020,15761,Rural,Sexto,24
2020,15761,Rural,Tercero,14
2020,15761,Rural,Transición,11
2020,15761,Urbana,Cuarto,13
2020,15761,Urbana,Decimo,18
2020,15761,Urbana,Noveno,20
2020,15761,Urbana,Octavo,33
2020,15761,Urbana,Once,19
2020,15761,Urbana,Primero,7
2020,15761,Urbana,Quinto,18
2020,15761,Urbana,Segundo,10
2020,15761,Urbana,Septimo,24
2020,15761,Urbana,Sexto,20
2020,15761,Urbana,Tercero,20
2020,15761,Urbana,Transición,8
2020,15762,Rural,Cuarto,30
2020,15762,Rural,Primero,18
2020,15762,Rural,Quinto,24
2020,15762,Rural,Segundo,23
2020,15762,Rural,Tercero,20
2020,15762,Rural,Transición,16
2020,15762,Urbana,Ciclo 4 Adultos,1
2020,15762,Urbana,Ciclo 5 Adultos,8
2020,15762,Urbana,Ciclo 6 Adultos,5
2020,15762,Urbana,Cuarto,22
2020,15762,Urbana,Decimo,44
2020,15762,Urbana,Noveno,56
2020,15762,Urbana,Octavo,61
2020,15762,Urbana,Once,42
2020,15762,Urbana,Primero,23
2020,15762,Urbana,Quinto,28
2020,15762,Urbana,Segundo,16
2020,15762,Urbana,Septimo,46
2020,15762,Urbana,Sexto,45
2020,15762,Urbana,Tercero,22
2020,15762,Urbana,Transición,22
2020,15763,Rural,Ciclo 6 Adultos,17
2020,15763,Rural,Cuarto,82
2020,15763,Rural,Decimo,22
2020,15763,Rural,Noveno,25
2020,15763,Rural,Octavo,37
2020,15763,Rural,Once,13
2020,15763,Rural,Primero,77
2020,15763,Rural,Quinto,101
2020,15763,Rural,Segundo,72
2020,15763,Rural,Septimo,34
2020,15763,Rural,Sexto,33
2020,15763,Rural,Tercero,78
2020,15763,Rural,Transición,53
2020,15763,Urbana,Ciclo 6 Adultos,6
2020,15763,Urbana,Cuarto,37
2020,15763,Urbana,Decimo,68
2020,15763,Urbana,Noveno,73
2020,15763,Urbana,Octavo,101
2020,15763,Urbana,Once,57
2020,15763,Urbana,Primero,44
2020,15763,Urbana,Quinto,41
2020,15763,Urbana,Segundo,19
2020,15763,Urbana,Septimo,80
2020,15763,Urbana,Sexto,102
2020,15763,Urbana,Tercero,53
2020,15763,Urbana,Transición,23
2020,15764,Rural,Cuarto,83
2020,15764,Rural,Decimo,42
2020,15764,Rural,Noveno,41
2020,15764,Rural,Octavo,47
2020,15764,Rural,Once,37
2020,15764,Rural,Primero,66
2020,15764,Rural,Quinto,125
2020,15764,Rural,Segundo,139
2020,15764,Rural,Septimo,45
2020,15764,Rural,Sexto,36
2020,15764,Rural,Tercero,121
2020,15764,Rural,Transición,52
2020,15764,Urbana,Ciclo 3 Adultos,8
2020,15764,Urbana,Ciclo 4 Adultos,10
2020,15764,Urbana,Ciclo 5 Adultos,4
2020,15764,Urbana,Ciclo 6 Adultos,17
2020,15764,Urbana,Cuarto,56
2020,15764,Urbana,Decimo,130
2020,15764,Urbana,Noveno,122
2020,15764,Urbana,Octavo,157
2020,15764,Urbana,Once,75
2020,15764,Urbana,Primero,55
2020,15764,Urbana,Septimo,133
2020,15764,Urbana,Sexto,176
2020,15764,Urbana,Transición,42
2020,15774,Rural,Cuarto,15
2020,15774,Rural,Noveno,8
2020,15774,Rural,Octavo,7
2020,15774,Rural,Primero,19
2020,15774,Rural,Quinto,24
2020,15774,Rural,Segundo,30
2020,15774,Rural,Septimo,4
2020,15774,Rural,Sexto,13
2020,15774,Rural,Tercero,23
2020,15774,Rural,Transición,20
2020,15774,Urbana,Cuarto,7
2020,15774,Urbana,Decimo,17
2020,15774,Urbana,Noveno,22
2020,15774,Urbana,Octavo,30
2020,15774,Urbana,Once,26
2020,15774,Urbana,Primero,7
2020,15774,Urbana,Quinto,12
2020,15774,Urbana,Segundo,3
2020,15774,Urbana,Septimo,29
2020,15774,Urbana,Sexto,21
2020,15774,Urbana,Tercero,10
2020,15774,Urbana,Transición,5
2020,15776,Rural,Ciclo 6 Adultos,7
2020,15776,Rural,Cuarto,45
2020,15776,Rural,Decimo,25
2020,15776,Rural,Noveno,21
2020,15776,Rural,Octavo,20
2020,15776,Rural,Once,18
2020,15776,Rural,Primero,34
2020,15776,Rural,Quinto,29
2020,15776,Rural,Segundo,29
2020,15776,Rural,Septimo,24
2020,15776,Rural,Sexto,26
2020,15776,Rural,Tercero,41
2020,15776,Rural,Transición,21
2020,15776,Urbana,Ciclo 6 Adultos,5
2020,15776,Urbana,Cuarto,58
2020,15776,Urbana,Decimo,44
2020,15776,Urbana,Noveno,53
2020,15776,Urbana,Octavo,62
2020,15776,Urbana,Once,41
2020,15776,Urbana,Primero,42
2020,15776,Urbana,Quinto,29
2020,15776,Urbana,Segundo,36
2020,15776,Urbana,Septimo,70
2020,15776,Urbana,Sexto,80
2020,15776,Urbana,Tercero,45
2020,15776,Urbana,Transición,55
2020,15778,Rural,Ciclo 6 Adultos,3
2020,15778,Rural,Cuarto,13
2020,15778,Rural,Decimo,12
2020,15778,Rural,Noveno,12
2020,15778,Rural,Octavo,16
2020,15778,Rural,Once,13
2020,15778,Rural,Primero,15
2020,15778,Rural,Quinto,18
2020,15778,Rural,Segundo,17
2020,15778,Rural,Septimo,15
2020,15778,Rural,Sexto,11
2020,15778,Rural,Tercero,15
2020,15778,Rural,Transición,13
2020,15778,Urbana,Ciclo 3 Adultos,16
2020,15778,Urbana,Ciclo 4 Adultos,16
2020,15778,Urbana,Ciclo 6 Adultos,19
2020,15778,Urbana,Cuarto,15
2020,15778,Urbana,Decimo,38
2020,15778,Urbana,Noveno,28
2020,15778,Urbana,Octavo,23
2020,15778,Urbana,Once,21
2020,15778,Urbana,Primero,15
2020,15778,Urbana,Quinto,18
2020,15778,Urbana,Segundo,8
2020,15778,Urbana,Septimo,26
2020,15778,Urbana,Sexto,30
2020,15778,Urbana,Tercero,8
2020,15778,Urbana,Transición,12
2020,15798,Rural,Cuarto,24
2020,15798,Rural,Primero,20
2020,15798,Rural,Quinto,44
2020,15798,Rural,Segundo,23
2020,15798,Rural,Tercero,25
2020,15798,Rural,Transición,11
2020,15798,Urbana,Ciclo 3 Adultos,12
2020,15798,Urbana,Ciclo 4 Adultos,11
2020,15798,Urbana,Ciclo 5 Adultos,4
2020,15798,Urbana,Ciclo 6 Adultos,5
2020,15798,Urbana,Cuarto,14
2020,15798,Urbana,Decimo,35
2020,15798,Urbana,Noveno,51
2020,15798,Urbana,Octavo,52
2020,15798,Urbana,Once,42
2020,15798,Urbana,Primero,20
2020,15798,Urbana,Quinto,10
2020,15798,Urbana,Segundo,23
2020,15798,Urbana,Septimo,49
2020,15798,Urbana,Sexto,48
2020,15798,Urbana,Tercero,10
2020,15798,Urbana,Transición,16
2020,15804,Rural,Ciclo 6 Adultos,8
2020,15804,Rural,Cuarto,81
2020,15804,Rural,Decimo,37
2020,15804,Rural,Noveno,28
2020,15804,Rural,Octavo,48
2020,15804,Rural,Once,38
2020,15804,Rural,Primero,78
2020,15804,Rural,Quinto,76
2020,15804,Rural,Segundo,84
2020,15804,Rural,Septimo,33
2020,15804,Rural,Sexto,42
2020,15804,Rural,Tercero,87
2020,15804,Rural,Transición,71
2020,15804,Urbana,Cuarto,47
2020,15804,Urbana,Decimo,79
2020,15804,Urbana,Noveno,91
2020,15804,Urbana,Octavo,82
2020,15804,Urbana,Once,71
2020,15804,Urbana,Primero,40
2020,15804,Urbana,Quinto,43
2020,15804,Urbana,Segundo,40
2020,15804,Urbana,Septimo,91
2020,15804,Urbana,Sexto,89
2020,15804,Urbana,Tercero,46
2020,15804,Urbana,Transición,47
2020,15806,Rural,Ciclo 6 Adultos,22
2020,15806,Rural,Cuarto,89
2020,15806,Rural,Decimo,86
2020,15806,Rural,Noveno,104
2020,15806,Rural,Octavo,161
2020,15806,Rural,Once,62
2020,15806,Rural,Primero,97
2020,15806,Rural,Quinto,99
2020,15806,Rural,Segundo,97
2020,15806,Rural,Septimo,125
2020,15806,Rural,Sexto,140
2020,15806,Rural,Tercero,72
2020,15806,Rural,Transición,74
2020,15806,Urbana,Ciclo 6 Adultos,21
2020,15806,Urbana,Cuarto,81
2020,15806,Urbana,Decimo,62
2020,15806,Urbana,Jardín I,22
2020,15806,Urbana,Noveno,58
2020,15806,Urbana,Octavo,71
2020,15806,Urbana,Once,68
2020,15806,Urbana,Prejardín,16
2020,15806,Urbana,Primero,71
2020,15806,Urbana,Quinto,85
2020,15806,Urbana,Segundo,64
2020,15806,Urbana,Septimo,52
2020,15806,Urbana,Sexto,100
2020,15806,Urbana,Tercero,80
2020,15806,Urbana,Transición,81
2020,15808,Rural,Cuarto,24
2020,15808,Rural,Primero,26
2020,15808,Rural,Quinto,13
2020,15808,Rural,Segundo,19
2020,15808,Rural,Tercero,27
2020,15808,Rural,Transición,22
2020,15808,Urbana,Cuarto,23
2020,15808,Urbana,Decimo,25
2020,15808,Urbana,Noveno,50
2020,15808,Urbana,Octavo,48
2020,15808,Urbana,Once,36
2020,15808,Urbana,Primero,24
2020,15808,Urbana,Quinto,31
2020,15808,Urbana,Segundo,30
2020,15808,Urbana,Septimo,49
2020,15808,Urbana,Sexto,44
2020,15808,Urbana,Tercero,24
2020,15808,Urbana,Transición,12
2020,15814,Rural,Cuarto,65
2020,15814,Rural,Decimo,143
2020,15814,Rural,Noveno,137
2020,15814,Rural,Octavo,149
2020,15814,Rural,Once,118
2020,15814,Rural,Primero,60
2020,15814,Rural,Quinto,76
2020,15814,Rural,Segundo,64
2020,15814,Rural,Septimo,173
2020,15814,Rural,Sexto,170
2020,15814,Rural,Tercero,69
2020,15814,Rural,Transición,46
2020,15814,Urbana,Ciclo 6 Adultos,10
2020,15814,Urbana,Cuarto,126
2020,15814,Urbana,Jardín I,7
2020,15814,Urbana,Noveno,8
2020,15814,Urbana,Octavo,6
2020,15814,Urbana,Primero,130
2020,15814,Urbana,Quinto,135
2020,15814,Urbana,Segundo,106
2020,15814,Urbana,Septimo,6
2020,15814,Urbana,Sexto,3
2020,15814,Urbana,Tercero,120
2020,15814,Urbana,Transición,114
2020,15816,Rural,Cuarto,38
2020,15816,Rural,Primero,33
2020,15816,Rural,Quinto,49
2020,15816,Rural,Segundo,61
2020,15816,Rural,Tercero,49
2020,15816,Rural,Transición,43
2020,15816,Urbana,Ciclo 6 Adultos,8
2020,15816,Urbana,Cuarto,25
2020,15816,Urbana,Decimo,71
2020,15816,Urbana,Noveno,50
2020,15816,Urbana,Octavo,106
2020,15816,Urbana,Once,63
2020,15816,Urbana,Primero,31
2020,15816,Urbana,Quinto,30
2020,15816,Urbana,Segundo,24
2020,15816,Urbana,Septimo,89
2020,15816,Urbana,Sexto,97
2020,15816,Urbana,Tercero,28
2020,15816,Urbana,Transición,22
2020,15822,Rural,Cuarto,62
2020,15822,Rural,Primero,62
2020,15822,Rural,Quinto,80
2020,15822,Rural,Segundo,64
2020,15822,Rural,Tercero,60
2020,15822,Rural,Transición,36
2020,15822,Urbana,Ciclo 6 Adultos,7
2020,15822,Urbana,Cuarto,22
2020,15822,Urbana,Decimo,79
2020,15822,Urbana,Noveno,77
2020,15822,Urbana,Octavo,88
2020,15822,Urbana,Once,41
2020,15822,Urbana,Primero,27
2020,15822,Urbana,Quinto,27
2020,15822,Urbana,Segundo,29
2020,15822,Urbana,Septimo,92
2020,15822,Urbana,Sexto,97
2020,15822,Urbana,Tercero,25
2020,15822,Urbana,Transición,19
2020,15832,Rural,Cuarto,18
2020,15832,Rural,Primero,14
2020,15832,Rural,Quinto,11
2020,15832,Rural,Segundo,19
2020,15832,Rural,Tercero,13
2020,15832,Rural,Transición,15
2020,15832,Urbana,Ciclo 3 Adultos,10
2020,15832,Urbana,Ciclo 4 Adultos,1
2020,15832,Urbana,Ciclo 5 Adultos,2
2020,15832,Urbana,Ciclo 6 Adultos,1
2020,15832,Urbana,Cuarto,3
2020,15832,Urbana,Decimo,24
2020,15832,Urbana,Noveno,18
2020,15832,Urbana,Octavo,30
2020,15832,Urbana,Once,23
2020,15832,Urbana,Primero,6
2020,15832,Urbana,Quinto,9
2020,15832,Urbana,Segundo,9
2020,15832,Urbana,Septimo,28
2020,15832,Urbana,Sexto,42
2020,15832,Urbana,Tercero,8
2020,15832,Urbana,Transición,9
2020,15835,Rural,Cuarto,53
2020,15835,Rural,Noveno,5
2020,15835,Rural,Octavo,13
2020,15835,Rural,Primero,40
2020,15835,Rural,Quinto,49
2020,15835,Rural,Segundo,46
2020,15835,Rural,Septimo,9
2020,15835,Rural,Sexto,22
2020,15835,Rural,Tercero,48
2020,15835,Rural,Transición,38
2020,15835,Urbana,Cuarto,42
2020,15835,Urbana,Decimo,133
2020,15835,Urbana,Noveno,136
2020,15835,Urbana,Octavo,151
2020,15835,Urbana,Once,126
2020,15835,Urbana,Primero,41
2020,15835,Urbana,Quinto,62
2020,15835,Urbana,Segundo,52
2020,15835,Urbana,Septimo,146
2020,15835,Urbana,Sexto,135
2020,15835,Urbana,Tercero,40
2020,15835,Urbana,Transición,36
2020,15837,Rural,Ciclo 6 Adultos,17
2020,15837,Rural,Cuarto,96
2020,15837,Rural,Decimo,128
2020,15837,Rural,Noveno,104
2020,15837,Rural,Octavo,135
2020,15837,Rural,Once,97
2020,15837,Rural,Primero,88
2020,15837,Rural,Quinto,88
2020,15837,Rural,Segundo,92
2020,15837,Rural,Septimo,132
2020,15837,Rural,Sexto,129
2020,15837,Rural,Tercero,87
2020,15837,Rural,Transición,70
2020,15837,Urbana,Ciclo 6 Adultos,16
2020,15837,Urbana,Cuarto,65
2020,15837,Urbana,Decimo,51
2020,15837,Urbana,Jardín I,20
2020,15837,Urbana,Noveno,47
2020,15837,Urbana,Octavo,67
2020,15837,Urbana,Once,42
2020,15837,Urbana,Prejardín,9
2020,15837,Urbana,Primero,87
2020,15837,Urbana,Quinto,59
2020,15837,Urbana,Segundo,73
2020,15837,Urbana,Septimo,57
2020,15837,Urbana,Sexto,90
2020,15837,Urbana,Tercero,66
2020,15837,Urbana,Transición,67
2020,15839,Rural,Ciclo 6 Adultos,4
2020,15839,Rural,Cuarto,26
2020,15839,Rural,Decimo,23
2020,15839,Rural,Noveno,16
2020,15839,Rural,Octavo,22
2020,15839,Rural,Once,18
2020,15839,Rural,Primero,21
2020,15839,Rural,Quinto,28
2020,15839,Rural,Segundo,28
2020,15839,Rural,Septimo,10
2020,15839,Rural,Sexto,23
2020,15839,Rural,Tercero,36
2020,15839,Rural,Transición,26
2020,15839,Urbana,Cuarto,3
2020,15839,Urbana,Decimo,10
2020,15839,Urbana,Noveno,7
2020,15839,Urbana,Octavo,16
2020,15839,Urbana,Once,6
2020,15839,Urbana,Primero,2
2020,15839,Urbana,Quinto,5
2020,15839,Urbana,Segundo,3
2020,15839,Urbana,Septimo,13
2020,15839,Urbana,Sexto,5
2020,15839,Urbana,Tercero,2
2020,15839,Urbana,Transición,3
2020,15842,Rural,Ciclo 6 Adultos,1
2020,15842,Rural,Cuarto,80
2020,15842,Rural,Decimo,40
2020,15842,Rural,Noveno,41
2020,15842,Rural,Octavo,37
2020,15842,Rural,Once,60
2020,15842,Rural,Primero,70
2020,15842,Rural,Quinto,91
2020,15842,Rural,Segundo,74
2020,15842,Rural,Septimo,50
2020,15842,Rural,Sexto,49
2020,15842,Rural,Tercero,76
2020,15842,Rural,Transición,53
2020,15842,Urbana,Ciclo 6 Adultos,7
2020,15842,Urbana,Cuarto,23
2020,15842,Urbana,Decimo,47
2020,15842,Urbana,Noveno,48
2020,15842,Urbana,Octavo,50
2020,15842,Urbana,Once,52
2020,15842,Urbana,Primero,20
2020,15842,Urbana,Quinto,33
2020,15842,Urbana,Segundo,21
2020,15842,Urbana,Septimo,63
2020,15842,Urbana,Sexto,75
2020,15842,Urbana,Tercero,23
2020,15842,Urbana,Transición,29
2020,15861,Rural,Cuarto,137
2020,15861,Rural,Decimo,132
2020,15861,Rural,Noveno,114
2020,15861,Rural,Octavo,161
2020,15861,Rural,Once,112
2020,15861,Rural,Primero,154
2020,15861,Rural,Quinto,146
2020,15861,Rural,Segundo,160
2020,15861,Rural,Septimo,159
2020,15861,Rural,Sexto,144
2020,15861,Rural,Tercero,152
2020,15861,Rural,Transición,127
2020,15861,Urbana,Ciclo 6 Adultos,8
2020,15861,Urbana,Cuarto,93
2020,15861,Urbana,Decimo,121
2020,15861,Urbana,Jardín I,21
2020,15861,Urbana,Noveno,102
2020,15861,Urbana,Octavo,129
2020,15861,Urbana,Once,94
2020,15861,Urbana,Prejardín,4
2020,15861,Urbana,Primero,110
2020,15861,Urbana,Quinto,97
2020,15861,Urbana,Segundo,100
2020,15861,Urbana,Septimo,150
2020,15861,Urbana,Sexto,143
2020,15861,Urbana,Tercero,96
2020,15861,Urbana,Transición,96
2020,15879,Rural,Cuarto,21
2020,15879,Rural,Primero,7
2020,15879,Rural,Quinto,12
2020,15879,Rural,Segundo,23
2020,15879,Rural,Tercero,22
2020,15879,Rural,Transición,14
2020,15879,Urbana,Cuarto,11
2020,15879,Urbana,Decimo,22
2020,15879,Urbana,Noveno,41
2020,15879,Urbana,Octavo,45
2020,15879,Urbana,Once,23
2020,15879,Urbana,Primero,11
2020,15879,Urbana,Quinto,21
2020,15879,Urbana,Segundo,18
2020,15879,Urbana,Septimo,40
2020,15879,Urbana,Sexto,31
2020,15879,Urbana,Tercero,19
2020,15879,Urbana,Transición,15
2020,15897,Rural,Ciclo 6 Adultos,7
2020,15897,Rural,Cuarto,30
2020,15897,Rural,Decimo,26
2020,15897,Rural,Noveno,24
2020,15897,Rural,Octavo,30
2020,15897,Rural,Once,23
2020,15897,Rural,Primero,34
2020,15897,Rural,Quinto,35
2020,15897,Rural,Segundo,34
2020,15897,Rural,Septimo,14
2020,15897,Rural,Sexto,19
2020,15897,Rural,Tercero,37
2020,15897,Rural,Transición,29
2020,15897,Urbana,Cuarto,29
2020,15897,Urbana,Decimo,64
2020,15897,Urbana,Noveno,46
2020,15897,Urbana,Octavo,63
2020,15897,Urbana,Once,41
2020,15897,Urbana,Primero,34
2020,15897,Urbana,Quinto,32
2020,15897,Urbana,Segundo,27
2020,15897,Urbana,Septimo,76
2020,15897,Urbana,Sexto,68
2020,15897,Urbana,Tercero,30
2020,15897,Urbana,Transición,20
2021,15500,Rural,Cuarto,22
2021,15500,Rural,Decimo,10
2021,15500,Rural,Noveno,8
2021,15500,Rural,Octavo,6
2021,15500,Rural,Once,2
2021,15500,Rural,Primero,27
2021,15500,Rural,Quinto,18
2021,15500,Rural,Segundo,16
2021,15500,Rural,Septimo,8
2021,15500,Rural,Sexto,6
2021,15500,Rural,Tercero,24
2021,15500,Rural,Transición,20
2021,15500,Urbana,Cuarto,11
2021,15500,Urbana,Decimo,27
2021,15500,Urbana,Noveno,33
2021,15500,Urbana,Octavo,40
2021,15500,Urbana,Once,26
2021,15500,Urbana,Primero,13
2021,15500,Urbana,Quinto,9
2021,15500,Urbana,Segundo,8
2021,15500,Urbana,Septimo,39
2021,15500,Urbana,Sexto,43
2021,15500,Urbana,Tercero,9
2021,15500,Urbana,Transición,12
2021,15600,Rural,Cuarto,68
2021,15600,Rural,Decimo,21
2021,15600,Rural,Noveno,50
2021,15600,Rural,Octavo,47
2021,15600,Rural,Once,19
2021,15600,Rural,Primero,64
2021,15600,Rural,Quinto,64
2021,15600,Rural,Segundo,63
2021,15600,Rural,Septimo,37
2021,15600,Rural,Sexto,56
2021,15600,Rural,Tercero,74
2021,15600,Rural,Transición,62
2021,15600,Urbana,Cuarto,52
2021,15600,Urbana,Decimo,47
2021,15600,Urbana,Noveno,50
2021,15600,Urbana,Octavo,64
2021,15600,Urbana,Once,36
2021,15600,Urbana,Primero,56
2021,15600,Urbana,Quinto,47
2021,15600,Urbana,Segundo,52
2021,15600,Urbana,Septimo,54
2021,15600,Urbana,Sexto,94
2021,15600,Urbana,Tercero,60
2021,15600,Urbana,Transición,56
2021,15090,Rural,Cuarto,12
2021,15090,Rural,Primero,9
2021,15090,Rural,Quinto,11
2021,15090,Rural,Segundo,5
2021,15090,Rural,Tercero,7
2021,15090,Rural,Transición,9
2021,15090,Urbana,Cuarto,12
2021,15090,Urbana,Decimo,28
2021,15090,Urbana,Noveno,30
2021,15090,Urbana,Octavo,24
2021,15090,Urbana,Once,14
2021,15090,Urbana,Primero,13
2021,15090,Urbana,Quinto,15
2021,15090,Urbana,Segundo,7
2021,15090,Urbana,Septimo,28
2021,15090,Urbana,Sexto,19
2021,15090,Urbana,Tercero,13
2021,15090,Urbana,Transición,10
2021,15180,Rural,Cuarto,45
2021,15180,Rural,Decimo,56
2021,15180,Rural,Noveno,58
2021,15180,Rural,Octavo,59
2021,15180,Rural,Once,46
2021,15180,Rural,Primero,50
2021,15180,Rural,Quinto,51
2021,15180,Rural,Segundo,49
2021,15180,Rural,Septimo,65
2021,15180,Rural,Sexto,52
2021,15180,Rural,Tercero,42
2021,15180,Rural,Transición,36
2021,15180,Urbana,Cuarto,9
2021,15180,Urbana,Primero,5
2021,15180,Urbana,Quinto,7
2021,15180,Urbana,Segundo,9
2021,15180,Urbana,Tercero,6
2021,15180,Urbana,Transición,6
2021,15380,Rural,Cuarto,13
2021,15380,Rural,Primero,23
2021,15380,Rural,Quinto,18
2021,15380,Rural,Segundo,22
2021,15380,Rural,Tercero,17
2021,15380,Rural,Transición,16
2021,15380,Urbana,Cuarto,15
2021,15380,Urbana,Decimo,33
2021,15380,Urbana,Noveno,41
2021,15380,Urbana,Octavo,31
2021,15380,Urbana,Once,30
2021,15380,Urbana,Primero,7
2021,15380,Urbana,Quinto,14
2021,15380,Urbana,Segundo,11
2021,15380,Urbana,Septimo,44
2021,15380,Urbana,Sexto,40
2021,15380,Urbana,Tercero,10
2021,15380,Urbana,Transición,10
2021,15480,Rural,Cuarto,51
2021,15480,Rural,Decimo,37
2021,15480,Rural,Noveno,40
2021,15480,Rural,Octavo,35
2021,15480,Rural,Once,29
2021,15480,Rural,Primero,50
2021,15480,Rural,Quinto,47
2021,15480,Rural,Segundo,51
2021,15480,Rural,Septimo,28
2021,15480,Rural,Sexto,44
2021,15480,Rural,Tercero,45
2021,15480,Rural,Transición,22
2021,15480,Urbana,Ciclo 3 Adultos,9
2021,15480,Urbana,Ciclo 4 Adultos,14
2021,15480,Urbana,Ciclo 5 Adultos,4
2021,15480,Urbana,Ciclo 6 Adultos,20
2021,15480,Urbana,Cuarto,81
2021,15480,Urbana,Decimo,79
2021,15480,Urbana,Noveno,83
2021,15480,Urbana,Octavo,123
2021,15480,Urbana,Once,59
2021,15480,Urbana,Primero,79
2021,15480,Urbana,Quinto,89
2021,15480,Urbana,Segundo,101
2021,15480,Urbana,Septimo,123
2021,15480,Urbana,Sexto,112
2021,15480,Urbana,Tercero,101
2021,15480,Urbana,Transición,84
2021,15550,Rural,Cuarto,20
2021,15550,Rural,Primero,14
2021,15550,Rural,Quinto,20
2021,15550,Rural,Segundo,19
2021,15550,Rural,Tercero,24
2021,15550,Rural,Transición,16
2021,15550,Urbana,Ciclo 3 Adultos,18
2021,15550,Urbana,Ciclo 4 Adultos,10
2021,15550,Urbana,Ciclo 5 Adultos,4
2021,15550,Urbana,Ciclo 6 Adultos,9
2021,15550,Urbana,Cuarto,11
2021,15550,Urbana,Decimo,14
2021,15550,Urbana,Noveno,23
2021,15550,Urbana,Octavo,24
2021,15550,Urbana,Once,19
2021,15550,Urbana,Primero,8
2021,15550,Urbana,Quinto,10
2021,15550,Urbana,Segundo,11
2021,15550,Urbana,Septimo,30
2021,15550,Urbana,Sexto,26
2021,15550,Urbana,Tercero,16
2021,15550,Urbana,Transición,8
2021,15580,Rural,Cuarto,56
2021,15580,Rural,Decimo,33
2021,15580,Rural,Noveno,37
2021,15580,Rural,Octavo,36
2021,15580,Rural,Once,15
2021,15580,Rural,Primero,55
2021,15580,Rural,Quinto,45
2021,15580,Rural,Segundo,34
2021,15580,Rural,Septimo,25
2021,15580,Rural,Sexto,40
2021,15580,Rural,Tercero,39
2021,15580,Rural,Transición,35
2021,15580,Urbana,Ciclo 3 Adultos,9
2021,15580,Urbana,Ciclo 4 Adultos,6
2021,15580,Urbana,Ciclo 5 Adultos,14
2021,15580,Urbana,Ciclo 6 Adultos,5
2021,15580,Urbana,Cuarto,23
2021,15580,Urbana,Decimo,40
2021,15580,Urbana,Noveno,49
2021,15580,Urbana,Octavo,65
2021,15580,Urbana,Once,19
