Unidad,Subgrupo,geo,Area,Periodo,Valor
Razón x 100¬000 nacidos vivos,None,15104,Boyacá,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15106,Briceño,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15109,Buenavista,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15114,Busbanzá,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15131,Caldas,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15135,Campohermoso,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15162,Cerinza,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15172,Chinavita,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15176,Chiquinquirá,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15232,Chíquiza,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15180,Chiscas,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15183,Chita,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15185,Chitaraque,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15187,Chivatá,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15236,Chivor,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15189,Ciénega,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15204,Cómbita,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15212,Coper,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15215,Corrales,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15218,Covarachía,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15223,Cubará,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15224,Cucaita,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15226,Cuítiva,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15238,Duitama,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15244,El Cocuy,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15248,El Espino,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15272,Firavitoba,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15276,Floresta,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15293,Gachantivá,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15296,Gámeza,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15299,Garagoa,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15317,Guacamayas,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15322,Guateque,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15325,Guayatá,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15332,GÜICÁN DE LA SIERRA,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15362,Iza,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15367,Jenesano,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15368,Jericó,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15380,La Capilla,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15403,La Uvita,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15401,La Victoria,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15377,Labranzagrande,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15425,Macanal,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15442,Maripí,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15455,Miraflores,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15464,Mongua,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15466,Monguí,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15469,Moniquirá,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15476,Motavita,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15480,Muzo,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15491,Nobsa,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15494,Nuevo Colón,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15500,Oicatá,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15507,Otanche,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15511,Pachavita,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15514,Páez,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15516,Paipa,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15518,Pajarito,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15522,Panqueba,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15531,Pauna,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15533,Paya,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15537,Paz De Río,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15542,Pesca,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15550,Pisba,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15572,Puerto Boyacá,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15580,Quípama,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15599,Ramiriquí,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15600,Ráquira,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15621,Rondón,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15632,Saboyá,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15638,Sáchica,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15646,Samacá,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15660,San Eduardo,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15664,San José De Pare,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15667,San Luis De Gaceno,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15673,San Mateo,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15676,San Miguel De Sema,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15681,San Pablo De Borbur,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15693,Santa Rosa De Viterbo,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15696,Santa Sofía,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15690,Santa María,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15686,Santana,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15720,Sativanorte,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15723,Sativasur,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15740,Siachoque,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15753,Soatá,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15757,Socha,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15755,Socotá,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15759,Sogamoso,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15761,Somondoco,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15762,Sora,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15764,Soracá,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15763,Sotaquirá,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15774,Susacón,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15776,Sutamarchán,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15778,Sutatenza,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15790,Tasco,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15798,Tenza,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15806,Tibasosa,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15804,Tibaná,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15808,Tinjacá,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15810,Tipacoque,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15814,Toca,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15816,Togüí,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15820,Tópaga,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15822,Tota,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15001,Tunja,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15832,Tununguá,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15835,Turmequé,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15837,Tuta,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15839,TUTAZÁ,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15842,Úmbita,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15861,Ventaquemada,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15407,Villa De Leyva,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15879,Viracachá,2017,0.000000
Razón x 100¬000 nacidos vivos,None,15897,Zetaquira,2017,0.000000
